method,n_cities,instance,mean_entropy,logprob_gap,sample_length_variance,sample_length_std,model_length,reference_length,reference_solver,gap_percent
Attention:batch_greedy_mean,30,75,0.4420991289948688,2.9312149885509413,7.365664077455888,2.7139756958115684,46.909278869628906,44.51638218270492,LKH,5.375317062161552
Attention:batch_greedy_mean,30,76,0.5149693664454389,2.7616562210712217,4.423693844722074,2.1032579120788,49.93312072753906,46.77553732245412,LKH,6.750501620788815
Attention:batch_greedy_mean,30,77,0.5448686032194019,2.794048063809642,12.27864617793343,3.5040899214965116,55.63810729980469,48.04113721977108,LKH,15.813468455753194
Attention:batch_greedy_mean,30,78,0.5247673060755308,2.444413570502074,3.1887641987787063,1.785711118512372,50.492942810058594,45.67068285848052,LKH,10.558764725547864
Attention:batch_greedy_mean,30,79,0.5172933052187242,2.872048230928534,31.457221451171076,5.60867376936572,50.00592041015625,46.789862931347514,LKH,6.873406497316524
Attention:batch_greedy_mean,30,80,0.4996184807814037,2.754585585777044,17.658247721702974,4.20217178631514,53.50823211669922,46.744831288601674,LKH,14.468767223354472
Attention:batch_greedy_mean,30,81,0.5609495838675684,2.512267399426959,14.52455987589141,3.8111100582233792,54.93329620361328,50.237541979169926,LKH,9.347101867345268
Attention:batch_greedy_mean,30,82,0.5747375022304672,2.7589783408694037,47.43581487732464,6.887366323735412,50.64424514770508,45.49511939511227,LKH,11.317973930069522
Attention:batch_greedy_mean,30,83,0.56836182647509,2.7006382881644173,5.487822126166963,2.3426101097209844,52.090145111083984,48.12837044224984,LKH,8.231682544888894
Attention:batch_greedy_mean,30,84,0.49546031379140915,2.2033412902201865,6.310532590268146,2.512077345598289,47.81156921386719,45.63941814035116,LKH,4.759375035930976
Attention:batch_greedy_mean,30,85,0.5396037072079101,2.4800179079584135,7.124977253923319,2.6692653022738897,46.2453498840332,42.58767403364616,LKH,8.58857858143959
Attention:batch_greedy_mean,30,86,0.5000457564213624,2.476563366590354,1.9641346508936286,1.4014758830938292,44.90890884399414,42.35995039326319,LKH,6.017378271378546
Attention:batch_greedy_mean,30,87,0.5334265823621536,2.7065641525360253,9.67704145404902,3.110794344544335,46.582130432128906,43.322310717309584,LKH,7.524574891885556
Attention:batch_greedy_mean,30,88,0.46323864331498044,2.754757563613354,4.191818574784766,2.047393116815812,55.863807678222656,48.50927931629431,LKH,15.161075294429189
Attention:batch_greedy_mean,30,89,0.5367581053260059,2.658530261036768,1.2715911968737867,1.1276485254164024,51.42559814453125,47.721341445001066,LKH,7.762264402813041
Attention:batch_greedy_mean,30,90,0.6917995229979472,2.474469483607369,2.002039882793053,1.4149345860473737,55.324188232421875,50.13847460368179,LKH,10.342783001936965
Attention:batch_greedy_mean,30,91,0.6070980859105475,2.471704822584345,14.53726577857748,3.812776649448205,53.57842254638672,45.34699232893434,LKH,18.152097404264204
Attention:batch_greedy_mean,30,92,0.4883706691345045,2.4869854844267834,3.611054106459023,1.9002773761898613,52.882843017578125,49.89531758188923,LKH,5.987586772617903
Attention:batch_greedy_mean,30,93,0.5856692074969032,2.2223368251715834,13.866376496569005,3.723758383215673,57.86750030517578,46.24574328222192,LKH,25.130436226379278
Attention:batch_greedy_mean,30,94,0.48259431035606515,2.864358175821601,12.649326943502222,3.5565892289526806,46.45913314819336,45.17757824382195,LKH,2.8367056274130067
Attention:batch_greedy_mean,30,95,0.5377451778544734,2.291435022529396,6.537943102731947,2.5569401836437136,45.427894592285156,43.09388345943825,LKH,5.4161076827614565
Attention:batch_greedy_mean,30,96,0.5965152821028217,2.5192530572123246,8.47302139347697,2.9108454774303922,55.39609146118164,47.994623163837964,LKH,15.421453090854534
Attention:batch_greedy_mean,30,97,0.5462194597503791,2.9259976144615254,3.041432586325037,1.7439703513319935,45.59403610229492,41.912949203895614,LKH,8.78269596465707
Attention:batch_greedy_mean,30,98,0.5412937163666356,2.4997905465985126,18.33422006605918,4.281847739709947,54.03448486328125,48.12315844544995,LKH,12.283745724071887
Attention:batch_greedy_mean,30,99,0.35517710955277837,3.896414387652919,5.323714297387732,2.307317554518175,53.7336311340332,50.10904983290195,LKH,7.233386610239265
Attention:batch_greedy_mean,30,100,0.5573996066490812,2.3835796147669317,3.7070599812238134,1.9253726863191483,48.797611236572266,43.34310293021219,LKH,12.584489659502493
Attention:batch_greedy_mean,30,101,0.6051921176513133,2.556066300226595,4.5818172747658625,2.140517992161211,52.98881530761719,47.76131329820812,LKH,10.945055000414293
Attention:batch_greedy_mean,30,102,0.5381286160781958,2.4558391563339597,12.733405932176627,3.5683898234605236,52.347965240478516,50.35640053677842,LKH,3.9549385628655656
Attention:batch_greedy_mean,30,103,0.4884536849955718,2.410081389310747,12.404113774629701,3.521947440639866,42.86107635498047,40.69198098524992,LKH,5.330522911914279
Attention:batch_greedy_mean,30,104,0.48204918917811784,3.1230991147840395,3.8812725201779066,1.970094545999736,49.12980270385742,47.01840856905702,LKH,4.490569117624102
Attention:batch_greedy_mean,30,105,0.6199603484633068,1.9471444637366035,24.16031405260372,4.915314237422031,51.474266052246094,45.254834182095955,LKH,13.743132601313818
Attention:batch_greedy_mean,30,106,0.45619378491780177,3.201587520039607,13.933078376453762,3.732703896166124,49.172119140625,45.79395592552242,LKH,7.376875718264437
Attention:batch_greedy_mean,30,107,0.49090106833415725,1.8118213590395267,5.166912581053838,2.273084376140454,49.47844696044922,46.83196671787082,LKH,5.651012391859504
Attention:batch_greedy_mean,30,108,0.4873833191076604,2.277333030865498,5.311972052176361,2.3047715835145923,40.46712112426758,36.8890120666929,LKH,9.699660839671429
Attention:batch_greedy_mean,30,109,0.5491207112725874,2.662671731431208,6.506449363812785,2.5507742675142357,43.50433349609375,41.768585002930166,LKH,4.155631542322578
Attention:batch_greedy_mean,30,110,0.4728619218352833,3.1156209732506253,8.418512887760894,2.901467368033095,50.69874572753906,47.37564587678741,LKH,7.014363159067491
Attention:batch_greedy_mean,30,111,0.5529858748118083,2.4674288300238234,8.000964086485158,2.828597547634721,47.01314163208008,42.355366458914496,LKH,10.996894992476838
Attention:batch_greedy_mean,30,112,0.4116220443599256,3.24613186380982,17.00983470995451,4.1242980869421295,50.51152420043945,48.29125045211891,LKH,4.597672927359708
Attention:batch_greedy_mean,30,113,0.5568267570653309,1.9389791017176174,6.167429940882944,2.4834310823703047,55.64324951171875,48.57527546673895,LKH,14.550558853381013
Attention:batch_greedy_mean,30,114,0.4397343375060397,3.0519861182194785,4.994862748176289,2.2349189578542417,48.452274322509766,46.928253792499866,LKH,3.2475543129062054
Attention:batch_greedy_mean,30,115,0.5653140568952949,3.367885091937536,6.393395129117047,2.5285163889358215,45.395118713378906,43.28579924728419,LKH,4.8730057034283805
Attention:batch_greedy_mean,30,116,0.539493485877756,2.6542702536928515,7.665197989913147,2.7686093964142264,49.516822814941406,44.75474410916334,LKH,10.640388634918038
Attention:batch_greedy_mean,30,117,0.4846231191729506,2.5258875609038607,4.140907653788462,2.034922026464027,52.53715515136719,48.61726831341216,LKH,8.062745962371642
Attention:batch_greedy_mean,30,118,0.5159854576767733,2.81877239147726,5.459200222819935,2.336493146324195,48.952945709228516,42.83331066606536,LKH,14.287093264568576
Attention:batch_greedy_mean,30,119,0.5486887523789211,2.588975889952997,16.532904696424964,4.066067473176627,53.817626953125,50.40997860446948,LKH,6.759868666862298
Attention:batch_greedy_mean,30,120,0.4961479934010034,2.51396900304239,22.67140489422652,4.761449873119166,46.49541473388672,42.195796040433564,LKH,10.189684985047094
Attention:batch_greedy_mean,30,121,0.4935739037633529,2.86964864558467,5.889718640572377,2.4268742531438203,49.83177947998047,46.482060351672274,LKH,7.206477301059833
Attention:batch_greedy_mean,30,122,0.5178838443117759,3.023915996147142,1.2983512882459534,1.139452187784092,51.30695724487305,46.28716676378908,LKH,10.84488602791519
Attention:batch_greedy_mean,30,123,0.5403297138516792,2.349491176217732,25.101933921522857,5.0101830227570385,52.60358428955078,48.18984534906834,LKH,9.159064339200604
Attention:batch_greedy_mean,30,124,0.6113292113693508,2.567750133316933,5.587468982506205,2.3637827697371443,46.4288215637207,42.33628679184355,LKH,9.666730556694965
Attention:batch_greedy_mean,30,125,0.50150618044172,2.910735412374676,4.754291615368648,2.1804338135721175,50.85334014892578,48.50344738688921,LKH,4.844795346797882
Attention:batch_greedy_mean,30,126,0.44308737285027744,2.695158763074336,3.3497264186548645,1.8302257835182152,41.9262580871582,40.62351585615978,LKH,3.206867262821837
Attention:batch_greedy_mean,30,127,0.4035414052176444,3.0509084105639017,16.966536155579607,4.11904553939133,46.950477600097656,45.71726183237682,LKH,2.6974838787205675
Attention:batch_greedy_mean,30,128,0.6717133000849874,2.10214574061979,29.396267034275052,5.421832442475058,49.673118591308594,46.148079294073646,LKH,7.638539569051218
Attention:batch_greedy_mean,30,129,0.5082775708132734,2.9051073337051103,2.6842454617772944,1.6383667055263589,50.30685043334961,44.73094782861364,LKH,12.465424667726717
Attention:batch_greedy_mean,30,130,0.4917790148135585,2.369906508232926,4.343696959334507,2.084153775356921,52.46000289916992,48.94402399695983,LKH,7.183673541898577
Attention:batch_greedy_mean,30,131,0.5484244569195046,2.4123661945401347,1.9089845523173012,1.38166007118875,53.23027038574219,47.41819434818918,LKH,12.257058956895852
Attention:batch_greedy_mean,30,132,0.6032518426544509,2.215474805778987,6.732502905007206,2.5947067088607927,47.99846649169922,43.88186017390754,LKH,9.381111697355623
Attention:batch_greedy_mean,30,133,0.531337812403702,2.4358082185120082,20.01516737833796,4.473831398067875,53.624759674072266,42.54279170709585,LKH,26.04899096249957
Attention:batch_greedy_mean,30,134,0.4705729419263662,2.737275435250216,8.55824020160794,2.9254470088531668,50.518062591552734,46.85486665853346,LKH,7.8181759852519255
Attention:batch_greedy_mean,30,135,0.6647381597312839,2.9805538794406043,11.76420004432515,3.4298979641273806,45.791038513183594,39.094824988774356,LKH,17.12813275499246
Attention:batch_greedy_mean,30,136,0.487850745471466,3.0887477396618297,11.11842929971626,3.3344308809324956,52.72878646850586,48.526249009162726,LKH,8.660338569646319
Attention:batch_greedy_mean,30,137,0.4850123909593094,2.5593774925992503,16.252453934483302,4.031433235771529,43.60463333129883,41.879915999224494,LKH,4.118244487659124
Attention:batch_greedy_mean,30,138,0.5738232024945319,2.0323595593355717,7.005191231989262,2.646732179875641,52.44328689575195,46.802165177454974,LKH,12.0531212539166
Attention:batch_greedy_mean,30,139,0.6801783355612618,2.1911857487382225,13.137911578006348,3.62462571557483,49.1796875,45.531043034548155,LKH,8.013531477157942
Attention:batch_greedy_mean,30,140,0.4541057467945696,2.929464527823914,11.877009586583906,3.4463037571554698,46.28279495239258,43.15454391850085,LKH,7.248949356989061
Attention:batch_greedy_mean,30,141,0.5381582777469399,2.79624543880516,2.9036333138679424,1.7040050803527385,47.5577392578125,45.948400755554346,LKH,3.502490784869403
Attention:batch_greedy_mean,30,142,0.590106578101404,2.5600387737898695,25.25862407663606,5.0257958649985035,52.81816864013672,46.106271459054646,LKH,14.557449493704283
Attention:batch_greedy_mean,30,143,0.6183495927592352,2.4881719051885987,29.019649775841533,5.386988934074538,48.78363037109375,42.05166114881757,LKH,16.008806877931075
Attention:batch_greedy_mean,30,144,0.5683070836588741,2.65135415951722,10.106932873990749,3.179140272776706,53.98811721801758,47.707276368237615,LKH,13.165372932422525
Attention:batch_greedy_mean,30,145,0.5428655648371205,2.1562951200003324,6.370625156452642,2.5240097377887913,45.67926788330078,40.35451360161912,LKH,13.194941052313963
Attention:batch_greedy_mean,30,146,0.46369472125249256,2.6149562401381474,12.346857976620212,3.5138096101838263,49.32769012451172,46.54472956889887,LKH,5.9791099473320735
Attention:batch_greedy_mean,30,147,0.561276665514985,2.4755147671302167,10.099673545254772,3.1779983551372037,55.896728515625,49.375749970389386,LKH,13.206844552530834
Attention:batch_greedy_mean,30,148,0.4373352607877071,2.8091421583867624,9.666692220515454,3.109130460517129,47.07652282714844,46.42927899531218,LKH,1.3940423927358563
Attention:batch_greedy_mean,30,149,0.504980944811056,2.1760211812721963,4.320101717791034,2.0784854384361307,44.717384338378906,43.435668025333214,LKH,2.950838265680983
Attention:batch_greedy_mean,30,150,0.5038044557802398,2.6100668446486788,10.319838283488833,3.212450510667648,51.17264938354492,44.76692282311593,LKH,14.309061593845632
Attention:batch_greedy_mean,30,151,0.6142771756276488,2.2124044809112093,18.246789559836397,4.27162610253243,47.2974967956543,43.6017468547488,LKH,8.476151089123132
Attention:batch_greedy_mean,30,152,0.6152795679759341,2.7531498841290376,11.378268711588914,3.3731689420467683,51.2960090637207,46.376002894089716,LKH,10.60894829782324
Attention:batch_greedy_mean,30,153,0.5181431535553808,2.1196761474312287,5.583722979418949,2.3629902622353205,49.34515380859375,45.191862355131484,LKH,9.190352503785816
Attention:batch_greedy_mean,30,154,0.6449667971559393,2.7751045664710783,40.453689282594226,6.36032147635591,49.09722900390625,44.5182320735755,LKH,10.285666606802854
Attention:batch_greedy_mean,30,155,0.462869018886704,3.002597121152832,6.484158285764304,2.54640104574364,45.43234634399414,41.243947905883346,LKH,10.155183125700075
Attention:batch_greedy_mean,30,156,0.5715756008440697,2.5202204929448615,5.272249722496575,2.29613800162285,52.3394889831543,47.921773336604105,LKH,9.218598017064213
Attention:batch_greedy_mean,30,157,0.4554371109775578,2.902023044861236,5.0597985719326095,2.249399602545668,48.95187759399414,45.18737361947866,LKH,8.33087580220138
Attention:batch_greedy_mean,30,158,0.41755754128244005,3.0145449362169825,4.543454279069963,2.1315380078877233,45.598262786865234,43.231680543613415,LKH,5.474185165816861
Attention:batch_greedy_mean,30,159,0.5251153391436674,2.5367669710077876,20.102312738912623,4.48356027492802,49.696746826171875,46.76107660461026,LKH,6.278021026727563
Attention:batch_greedy_mean,30,160,0.5546077486433205,2.5442165012067837,11.743431853142011,3.4268691035903327,55.055213928222656,45.707121925523744,LKH,20.452156269937348
Attention:batch_greedy_mean,30,161,0.49266032691487754,2.855851126285919,7.635555041728663,2.763250810499956,44.30686569213867,44.28725546466245,LKH,0.044279617850486196
Attention:batch_greedy_mean,30,162,0.7318213451396635,1.9208507942836448,11.32785682548584,3.3656881652176036,59.3094367980957,48.905260495779494,LKH,21.274145555801887
Attention:batch_greedy_mean,30,163,0.5447147749209156,2.824886750624593,16.050634632668853,4.006324329440747,52.70668029785156,46.747919963762605,LKH,12.746578540195982
Attention:batch_greedy_mean,30,164,0.42387634932335155,2.968380683744718,5.337407541759333,2.3102830003615,49.20011520385742,47.94130747834929,LKH,2.6257267307042533
Attention:batch_greedy_mean,30,165,0.47295106830230604,2.881810191863634,12.0280574067888,3.4681489885512127,47.30778503417969,45.50070481300728,LKH,3.9715433609191386
Attention:batch_greedy_mean,30,166,0.43925810713941854,2.5116837680783943,11.63316037239153,3.4107419093785927,50.211700439453125,45.912171593729255,LKH,9.364681949200385
Attention:batch_greedy_mean,30,167,0.5909925436021543,3.0308018821881033,12.060016320106532,3.4727534205737287,53.11915588378906,46.42077515784016,LKH,14.4297045949212
Attention:batch_greedy_mean,30,168,0.6140330781888527,2.00794753609721,4.782042239822426,2.1867881104081452,47.38113021850586,44.72277218705575,LKH,5.944081508032105
Attention:batch_greedy_mean,30,169,0.6097717570529009,1.9362741543114799,5.002530156033635,2.236633666033317,60.531185150146484,49.664780138961646,LKH,21.87949887381103
Attention:batch_greedy_mean,30,170,0.565802404024483,2.058696027168728,21.252379720828856,4.610030338384863,51.78021240234375,45.434206343014544,LKH,13.967463217952517
Attention:batch_greedy_mean,30,171,0.4899462199013215,2.921051094357227,19.120374313135603,4.372685023316406,46.296329498291016,44.498895246029335,LKH,4.039278373820005
Attention:batch_greedy_mean,30,172,0.5352338617973146,2.529749794653779,14.721310374482096,3.8368359848294395,56.963417053222656,50.94404363528729,LKH,11.81565692159926
Attention:batch_greedy_mean,30,173,0.6816863690813383,1.6930272772458161,5.52276673315087,2.3500567510489763,57.22567367553711,50.92024135307115,LKH,12.38295843640117
Attention:batch_greedy_mean,30,174,0.6700679826099228,2.8496368978889715,20.37399100503868,4.513755753808427,42.0238151550293,37.350244296975575,LKH,12.512825407228096
Attention:batch_greedy_mean,30,175,0.4396006868662577,3.3952316169538705,11.587263110944694,3.4040069199319634,52.11547088623047,49.48256363755601,LKH,5.320878820991696
Attention:batch_greedy_mean,30,176,0.6569379430225429,2.47397784178808,16.524426650778445,4.065024803218111,60.43138122558594,46.71771781980488,LKH,29.354309340786056
Attention:batch_greedy_mean,30,177,0.5031462840243098,2.480335728108759,6.082375840933618,2.4662473194985166,49.10694122314453,45.24599175354368,LKH,8.533240890445203
Attention:batch_greedy_mean,30,178,0.592139212164227,2.6864552342589945,7.856401222500247,2.802927259580642,54.69877624511719,46.76963729445946,LKH,16.953603682526424
Attention:batch_greedy_mean,30,179,0.532924012087263,2.855215085991956,3.943090839460271,1.9857217427072382,52.22604751586914,47.1157323994599,LKH,10.846303041800578
Attention:batch_greedy_mean,30,180,0.4858697422185287,3.110814735360623,2.502694831441613,1.5819907810861644,54.43341827392578,48.13001738530258,LKH,13.096610454472982
Attention:batch_greedy_mean,30,181,0.5636561068240553,2.246095767517451,12.489060912753262,3.5339865467702705,53.937618255615234,48.15928653864146,LKH,11.998374835427487
Attention:batch_greedy_mean,30,182,0.5059296102883916,2.300324081698146,6.474365195247818,2.5444773913807563,48.256866455078125,45.765671644827556,LKH,5.443369933656648
Attention:batch_greedy_mean,30,183,0.5636719655264945,2.65348904655648,24.16089654440102,4.915373489817536,54.39029312133789,46.91734796086752,LKH,15.927893381150518
Attention:batch_greedy_mean,30,184,0.45984996190139404,2.6799594814498393,12.897332055098303,3.5912855713655385,46.53374481201172,43.18307141992883,LKH,7.759228980031666
Attention:batch_greedy_mean,30,185,0.5182090129558371,2.6207260362993385,4.191766496093978,2.0473803984833836,52.61375045776367,48.30842466132705,LKH,8.912163513134006
Attention:batch_greedy_mean,30,186,0.5600730054575251,2.3522801263730355,11.659403065236505,3.414586807395077,50.0899543762207,46.78909035172201,LKH,7.0547728106819445
Attention:batch_greedy_mean,30,187,0.5399758103170219,2.4110483140261616,11.011890604062119,3.318416882198817,52.88618469238281,46.20029455448152,LKH,14.471531409863585
Attention:batch_greedy_mean,30,188,0.4875583985936828,2.6641521179007146,9.576631919182883,3.0946133715187885,49.21864700317383,46.310832762411145,LKH,6.278907260598545
Attention:batch_greedy_mean,30,189,0.7047822193087389,1.9588606143974956,30.60515461813975,5.532192568786787,50.05078125,44.867565476441904,LKH,11.5522554400229
Attention:batch_greedy_mean,30,190,0.5162704904699543,2.8894075918074535,9.776350654599083,3.126715633791964,46.140235900878906,44.914872388350894,LKH,2.7281910141769043
Attention:batch_greedy_mean,30,191,0.4718017008514532,2.6720338737718987,19.107146634348215,4.371172226571291,46.724369049072266,43.870220930490696,LKH,6.5058895488668
Attention:batch_greedy_mean,30,192,0.5542827843211247,2.695906597900229,10.304487665050274,3.2100603833962804,52.28386688232422,45.91294556785924,LKH,13.876089272139533
Attention:batch_greedy_mean,30,193,0.5146757095586508,2.435685163460574,9.499286669702824,3.0820912818576325,46.9813346862793,43.400122781196686,LKH,8.251616989973561
Attention:batch_greedy_mean,30,194,0.6000688015308697,2.802427608286014,4.816384760451389,2.1946263373183577,44.772979736328125,41.6542777213328,LKH,7.487111013806196
Attention:batch_greedy_mean,30,195,0.4871416371873541,2.488971950986682,21.127631053430076,4.596480289681451,51.30925369262695,47.11639800547501,LKH,8.898930870447105
Attention:batch_greedy_mean,30,196,0.6469352471952637,1.92143459091034,11.661600839799368,3.4149086136819777,51.09587860107422,44.11704115166788,LKH,15.818915473986864
Attention:batch_greedy_mean,30,197,0.5113547033984408,2.8004056759698157,27.286987898669448,5.223694851220681,51.299461364746094,43.50660970762869,LKH,17.91187984880137
Attention:batch_greedy_mean,30,198,0.6501455531445269,2.5613885918082118,4.268480510166051,2.066030132927894,49.79108810424805,44.3577857163786,LKH,12.24881337091464
Attention:batch_greedy_mean,30,199,0.6061798674364884,2.125468836246703,12.52926037728478,3.5396695293889766,47.465675354003906,44.62026666849953,LKH,6.3769423581530065
Attention:batch_greedy_mean,30,200,0.4426170640553513,2.670172939525697,3.444148381257856,1.8558416907855735,52.57722473144531,49.33029509447725,LKH,6.582019488733143
Attention:batch_greedy_mean,30,201,0.40764065749632816,2.4858316860195493,13.481191023084284,3.6716741444583945,51.97380828857422,48.61257037450257,LKH,6.914339003630696
Attention:batch_greedy_mean,30,202,0.5951920674473513,2.154869933151614,7.782949179739374,2.7897937521865974,53.710227966308594,48.37796812123805,LKH,11.022083093088133
Attention:batch_greedy_mean,30,203,0.47894930221373216,2.210976499620366,11.922959710539843,3.452963902293194,50.67573165893555,48.68219358248001,LKH,4.095004620278616
Attention:batch_greedy_mean,30,204,0.5130163986313467,2.681388758196362,5.287601482486757,2.2994785240325157,50.79335403442383,46.29660897597671,LKH,9.7129037264489
Attention:batch_greedy_mean,30,205,0.4368101973474647,2.816581631588422,8.495111131721293,2.914637392836593,47.608245849609375,45.23763434896481,LKH,5.2403524957949355
Attention:batch_greedy_mean,30,206,0.5065606360833044,2.757002515074378,10.405948714236517,3.225825276458184,43.747764587402344,41.823844866099265,LKH,4.6000546517485095
Attention:batch_greedy_mean,30,207,0.544380044626693,1.9105672147656452,5.9167438033355255,2.432435775788443,53.17058563232422,47.4334786101517,LKH,12.095058575241541
Attention:batch_greedy_mean,30,208,0.6079808552589535,2.6102850883126476,18.095525378660785,4.253883564304597,46.9694709777832,40.927604300246635,LKH,14.762326749479834
Attention:batch_greedy_mean,30,209,0.5714605922810734,2.030885353064522,17.199294769636456,4.147203246723803,54.91365051269531,46.14525585889079,LKH,19.00172507574279
Attention:batch_greedy_mean,30,210,0.5293181171951195,2.3950267355334725,7.106337126921551,2.6657713943475256,48.36920166015625,44.46286345469224,LKH,8.785619957753234
Attention:batch_greedy_mean,30,211,0.4924173237843206,2.740196365967842,30.69492558912126,5.540300135292425,52.48530960083008,49.19980307759071,LKH,6.677885515228487
Attention:batch_greedy_mean,30,212,0.45590776052946846,2.720148156401547,1.0183335165308216,1.0091251243184969,45.170127868652344,43.32763120575278,LKH,4.252474948722624
Attention:batch_greedy_mean,30,213,0.5702579557102581,2.335884427572043,3.2948273415534115,1.81516592672775,49.230289459228516,45.15036949345201,LKH,9.036293637349303
Attention:batch_greedy_mean,30,214,0.47516643434064465,2.5493074822892803,6.792897153416506,2.606318697591779,58.280540466308594,48.12460420564221,LKH,21.103417738811633
Attention:batch_greedy_mean,30,215,0.6176066530839307,2.7042907169735466,43.063994924731006,6.562316277407772,53.48625183105469,46.92979620696095,LKH,13.970773696053762
Attention:batch_greedy_mean,30,216,0.47271850873560955,2.852046669035072,7.933139535794803,2.8165829538280605,46.625152587890625,43.58507313868952,LKH,6.975047258788443
Attention:batch_greedy_mean,30,217,0.5648505469861751,2.2738217319220935,9.88017212283121,3.14327410876481,52.178466796875,45.712058892770365,LKH,14.145956364103599
Attention:batch_greedy_mean,30,218,0.4428717123479449,2.5474500670969005,7.054370020800731,2.6560064045104883,47.40105438232422,46.29787480713951,LKH,2.382786639300757
Attention:batch_greedy_mean,30,219,0.5406236424485542,2.984437002342891,2.242862579089471,1.4976189699284232,51.953880310058594,47.57714561975964,LKH,9.199237645062121
Attention:batch_greedy_mean,30,220,0.6097729410555378,3.2903265145330574,7.220173690971741,2.687038088857644,55.52178955078125,48.869083300128594,LKH,13.613323192078683
Attention:batch_greedy_mean,30,221,0.5801929994525078,2.0754255889468967,2.133362359808191,1.4606034231810465,46.514732360839844,43.34164743777767,LKH,7.321099013639332
Attention:batch_greedy_mean,30,222,0.4657717297233224,2.5046281333875737,1.4477926779543309,1.2032425682107206,51.24705505371094,48.71842986235212,LKH,5.190284659220621
Attention:batch_greedy_mean,30,223,0.555141403706125,2.327787722247223,3.342693438090816,1.8283034316247444,52.081138610839844,47.94435215036297,LKH,8.628308184253063
Attention:batch_greedy_mean,30,224,0.5075453383159281,2.9889063995297698,5.541142160884083,2.35396307551416,48.909461975097656,46.40566787023641,LKH,5.395448917711039
Attention:batch_greedy_mean,30,225,0.5327540669462147,2.130739493021297,5.20280789061606,2.280966437853933,59.57859802246094,50.587596087930734,LKH,17.773135372754528
Attention:batch_greedy_mean,30,226,0.43771886489897344,3.0220303085409297,3.684194528772854,1.9194255726057352,46.243927001953125,42.42465040640013,LKH,9.002493972176188
Attention:batch_greedy_mean,30,227,0.6035702660796233,1.9428684404322776,17.858501120447333,4.225931982468167,45.95332336425781,43.78359638971644,LKH,4.955570472623346
Attention:batch_greedy_mean,30,228,0.5552195572093676,2.638340984010405,4.67583986862941,2.162369040804416,51.23102569580078,47.145709182515134,LKH,8.665298675368666
Attention:batch_greedy_mean,30,229,0.5076388350387181,2.4900885066580454,27.95652219613979,5.287392759776768,49.171417236328125,46.11531946951559,LKH,6.627077079738676
Attention:batch_greedy_mean,30,230,0.49481943626500047,2.9373898209547082,10.288548879955645,3.2075767925266643,52.85857391357422,49.376883873122615,LKH,7.051255096206662
Attention:batch_greedy_mean,30,231,0.5481910171899168,2.7183900754566235,25.958966128414932,5.094994222608592,50.68608856201172,43.94987252680307,LKH,15.327043397226081
Attention:batch_greedy_mean,30,232,0.5054498149698096,2.513099127042431,2.922176469664387,1.7094374717035972,46.834754943847656,46.297487751958364,LKH,1.1604672693424185
Attention:batch_greedy_mean,30,233,0.5554014627744134,2.4408412930858123,13.906102209711491,3.729088656724521,53.585819244384766,47.264927748703556,LKH,13.373323089136822
Attention:batch_greedy_mean,30,234,0.6090210511989426,2.1517889536781585,5.838746238952697,2.4163497757884094,53.01067352294922,49.15962707273984,LKH,7.83375847117619
Attention:batch_greedy_mean,30,235,0.5025868804582084,2.4032741598411644,13.513440670126627,3.676063202683902,49.49104690551758,46.63153683401506,LKH,6.132137745493881
Attention:batch_greedy_mean,30,236,0.6356138538094493,2.6585671147660106,5.136423649233657,2.2663679421562724,47.76992416381836,44.93654641244622,LKH,6.305285958930236
Attention:batch_greedy_mean,30,237,0.532437077612849,2.2044936655901766,5.401354917998536,2.324081521375388,54.06887435913086,48.72851845635749,LKH,10.959405440484153
Attention:batch_greedy_mean,30,238,0.5485137214222097,2.778684927014432,5.092512901820007,2.2566596778911983,50.09519958496094,47.36176932966588,LKH,5.771385431715538
Attention:batch_greedy_mean,30,239,0.5381650986547659,2.608078986624406,21.718563531558686,4.660317964641328,50.96330261230469,46.241275956007044,LKH,10.21171357985467
Attention:batch_greedy_mean,30,240,0.43995075958858554,2.816705412191344,1.5618706366628226,1.2497482293097368,47.196250915527344,45.06796266389454,LKH,4.722397299174666
Attention:batch_greedy_mean,30,241,0.545983484580817,2.5614905174746934,8.014219131421582,2.8309396198826957,51.35831069946289,44.81397634690018,LKH,14.603333348292322
Attention:batch_greedy_mean,30,242,0.4426637239065409,2.8564783965210214,2.3388170482189983,1.529319145312383,50.777137756347656,45.423895645463176,LKH,11.78507927340034
Attention:batch_greedy_mean,30,243,0.6231700472034087,2.5134460657687026,25.80854557163773,5.080211173921585,56.822265625,47.87396914255332,LKH,18.69136117751491
Attention:batch_greedy_mean,30,244,0.4729241819536071,2.7591283899636827,3.9852148303668717,1.9963002856200946,46.534976959228516,45.73648992152074,LKH,1.7458424095900162
Attention:batch_greedy_mean,30,245,0.563363337807823,2.757911914043052,18.86727087754526,4.343647186126569,55.73714065551758,50.822519760422495,LKH,9.670163774371323
Attention:batch_greedy_mean,30,246,0.5278039748741624,2.574656521881946,3.884931577355125,1.9710229773787835,45.86140823364258,41.79132240450122,LKH,9.739069249225237
Attention:batch_greedy_mean,30,247,0.47832084136704606,2.4689343076314803,6.677643323076363,2.5841136436071,49.61262512207031,44.36210365498208,LKH,11.835600736888354
Attention:batch_greedy_mean,30,248,0.4868185628283148,2.6382164731218603,12.065728368280062,3.473575732336933,48.071380615234375,45.00178639973521,LKH,6.821049698412033
