sigma,noise_percent,instance,method,length,reference_length,reference_solver,gap_percent
0.0,0.0,239,Attention:batch_greedy_mean,37.25221742110885,35.2971487446407,LKH,5.538885564418279
0.0,0.0,239,Attention:greedy_rollout,37.36747962645783,35.2971487446407,LKH,5.865433768588671
0.0,0.0,239,PointerNet:batch_greedy_mean,42.56241415977052,35.2971487446407,LKH,20.583150972592172
0.0,0.0,239,PointerNet:greedy_rollout,43.07875923914529,35.2971487446407,LKH,22.04600306614313
0.0,0.0,239,POMO,35.52959083391238,35.2971487446407,LKH,0.6585293643781109
0.0,0.0,240,Attention:batch_greedy_mean,39.09540069792883,38.89483141301413,LKH,0.5156707912804824
0.0,0.0,240,Attention:greedy_rollout,39.09540069792883,38.89483141301413,LKH,0.5156707912804824
0.0,0.0,240,PointerNet:batch_greedy_mean,40.05384215448779,38.89483141301413,LKH,2.9798579897838438
0.0,0.0,240,PointerNet:greedy_rollout,44.03524768019737,38.89483141301413,LKH,13.216193721470324
0.0,0.0,240,POMO,39.85352544390233,38.89483141301413,LKH,2.4648365761200326
0.0,0.0,241,Attention:batch_greedy_mean,45.51462063477883,42.97478662456741,LKH,5.910056127560792
0.0,0.0,241,Attention:greedy_rollout,42.97478662456741,42.97478662456741,LKH,0.0
0.0,0.0,241,PointerNet:batch_greedy_mean,46.96430235237762,42.97478662456741,LKH,9.283386937236186
0.0,0.0,241,PointerNet:greedy_rollout,43.95035243724858,42.97478662456741,LKH,2.2700887876508347
0.0,0.0,241,POMO,42.97478662456741,42.97478662456741,LKH,0.0
0.0,0.0,242,Attention:batch_greedy_mean,39.486094273261145,38.03205274413786,LKH,3.8232002329861325
0.0,0.0,242,Attention:greedy_rollout,39.119822366461605,38.03205274413786,LKH,2.860139129596188
0.0,0.0,242,PointerNet:batch_greedy_mean,44.8431045808212,38.03205274413786,LKH,17.90871474254877
0.0,0.0,242,PointerNet:greedy_rollout,42.72596322206636,38.03205274413786,LKH,12.341985612785546
0.0,0.0,242,POMO,38.39460817793395,38.03205274413786,LKH,0.9532891538492421
0.0,0.0,243,Attention:batch_greedy_mean,43.58955453170017,39.97322158966397,LKH,9.046888887662961
0.0,0.0,243,Attention:greedy_rollout,43.67569066294785,39.97322158966397,LKH,9.262373474149106
0.0,0.0,243,PointerNet:batch_greedy_mean,41.16938705714553,39.97322158966397,LKH,2.99241697294384
0.0,0.0,243,PointerNet:greedy_rollout,46.98834759235604,39.97322158966397,LKH,17.549563742207855
0.0,0.0,243,POMO,40.198870570741995,39.97322158966397,LKH,0.5645003632541108
0.0,0.0,244,Attention:batch_greedy_mean,37.52414816353795,37.06527568997029,LKH,1.238011764450003
0.0,0.0,244,Attention:greedy_rollout,38.35650769087727,37.06527568997029,LKH,3.4836703002222165
0.0,0.0,244,PointerNet:batch_greedy_mean,42.97843560280508,37.06527568997029,LKH,15.953368220689809
0.0,0.0,244,PointerNet:greedy_rollout,41.28685134941757,37.06527568997029,LKH,11.38957037513582
0.0,0.0,244,POMO,37.10771054208881,37.06527568997029,LKH,0.11448681098033961
0.0,0.0,245,Attention:batch_greedy_mean,42.532282620370864,41.842524557056535,LKH,1.648461871304572
0.0,0.0,245,Attention:greedy_rollout,45.016221874478425,41.842524557056535,LKH,7.584860978199896
0.0,0.0,245,PointerNet:batch_greedy_mean,44.06103524712337,41.842524557056535,LKH,5.302047889203413
0.0,0.0,245,PointerNet:greedy_rollout,41.97996397587566,41.842524557056535,LKH,0.3284682754543523
0.0,0.0,245,POMO,42.76818111777883,41.842524557056535,LKH,2.2122387941962454
0.0,0.0,246,Attention:batch_greedy_mean,38.56796066272319,38.567960662723195,LKH,-1.8423134735429655e-14
0.0,0.0,246,Attention:greedy_rollout,39.05691425360904,38.567960662723195,LKH,1.2677714415904462
0.0,0.0,246,PointerNet:batch_greedy_mean,44.69563639409159,38.567960662723195,LKH,15.887995180649868
0.0,0.0,246,PointerNet:greedy_rollout,43.92027775347163,38.567960662723195,LKH,13.877625362550141
0.0,0.0,246,POMO,38.567960662723195,38.567960662723195,LKH,0.0
0.0,0.0,247,Attention:batch_greedy_mean,39.682053173711516,38.28871920028207,LKH,3.639019540301533
0.0,0.0,247,Attention:greedy_rollout,41.87734712917692,38.28871920028207,LKH,9.372546284777306
0.0,0.0,247,PointerNet:batch_greedy_mean,42.21276585425727,38.28871920028207,LKH,10.248571213492813
0.0,0.0,247,PointerNet:greedy_rollout,41.702999099544996,38.28871920028207,LKH,8.917195379149108
0.0,0.0,247,POMO,38.90480855273143,38.28871920028207,LKH,1.6090623173543654
0.0,0.0,248,Attention:batch_greedy_mean,38.2990673939863,37.887827033102745,LKH,1.0854155360354956
0.0,0.0,248,Attention:greedy_rollout,38.651972411740864,37.887827033102745,LKH,2.016862508294504
0.0,0.0,248,PointerNet:batch_greedy_mean,44.732857743228024,37.887827033102745,LKH,18.066569782808468
0.0,0.0,248,PointerNet:greedy_rollout,41.74775632860379,37.887827033102745,LKH,10.187782192229212
0.0,0.0,248,POMO,38.109149757328744,37.887827033102745,LKH,0.5841525934771303
0.0,0.0,249,Attention:batch_greedy_mean,37.491050411687496,36.522672985690015,LKH,2.6514418218428375
0.0,0.0,249,Attention:greedy_rollout,37.599183405109144,36.522672985690015,LKH,2.947512685725161
0.0,0.0,249,PointerNet:batch_greedy_mean,42.71185230985189,36.522672985690015,LKH,16.946129125288465
0.0,0.0,249,PointerNet:greedy_rollout,38.26806231033264,36.522672985690015,LKH,4.7789200021764175
0.0,0.0,249,POMO,36.759371263231635,36.522672985690015,LKH,0.6480858551463673
0.0,0.0,250,Attention:batch_greedy_mean,48.7583568436828,44.94963577522053,LKH,8.473307965182467
0.0,0.0,250,Attention:greedy_rollout,45.050953164726515,44.94963577522053,LKH,0.22540202553062708
0.0,0.0,250,PointerNet:batch_greedy_mean,55.94290643786383,44.94963577522053,LKH,24.45686260422067
0.0,0.0,250,PointerNet:greedy_rollout,50.61233615454843,44.94963577522053,LKH,12.597878228970188
0.0,0.0,250,POMO,44.949635775220536,44.94963577522053,LKH,1.5807530439474717e-14
0.0,0.0,251,Attention:batch_greedy_mean,43.359249643272726,39.96016023748421,LKH,8.506195634821392
0.0,0.0,251,Attention:greedy_rollout,43.07859520723527,39.96016023748421,LKH,7.803860022627841
0.0,0.0,251,PointerNet:batch_greedy_mean,42.575201053104365,39.96016023748421,LKH,6.544119943661145
0.0,0.0,251,PointerNet:greedy_rollout,42.575201053104365,39.96016023748421,LKH,6.544119943661145
0.0,0.0,251,POMO,39.960160237484196,39.96016023748421,LKH,-3.5562556883522355e-14
0.0,0.0,252,Attention:batch_greedy_mean,39.80693869074941,37.72263416443959,LKH,5.525341939865525
0.0,0.0,252,Attention:greedy_rollout,39.73987551956623,37.72263416443959,LKH,5.347562278745258
0.0,0.0,252,PointerNet:batch_greedy_mean,46.544318661377055,37.72263416443959,LKH,23.385653447429444
0.0,0.0,252,PointerNet:greedy_rollout,44.98963210430004,37.72263416443959,LKH,19.264290792054265
0.0,0.0,252,POMO,37.72263416443958,37.72263416443959,LKH,-1.8835978756486612e-14
0.0,0.0,253,Attention:batch_greedy_mean,39.83529204951463,39.056965602233284,LKH,1.9927980458288328
0.0,0.0,253,Attention:greedy_rollout,39.1558362840848,39.056965602233284,LKH,0.2531448112442766
0.0,0.0,253,PointerNet:batch_greedy_mean,40.16830064277443,39.056965602233284,LKH,2.845420844669006
0.0,0.0,253,PointerNet:greedy_rollout,40.75492854255774,39.056965602233284,LKH,4.347401069547935
0.0,0.0,253,POMO,39.2126454682319,39.056965602233284,LKH,0.3985969304018653
0.0,0.0,254,Attention:batch_greedy_mean,37.14192499308889,35.616849670409,LKH,4.28189280296439
0.0,0.0,254,Attention:greedy_rollout,40.08419718648581,35.616849670409,LKH,12.542792407011627
0.0,0.0,254,PointerNet:batch_greedy_mean,37.43796408953599,35.616849670409,LKH,5.113069898037596
0.0,0.0,254,PointerNet:greedy_rollout,37.94902159265374,35.616849670409,LKH,6.547945547756691
0.0,0.0,254,POMO,36.87737994174155,35.616849670409,LKH,3.539140274890217
0.0,0.0,255,Attention:batch_greedy_mean,47.783672775340406,37.55150706504562,LKH,27.248349027832436
0.0,0.0,255,Attention:greedy_rollout,40.1664158758815,37.55150706504562,LKH,6.963525608456698
0.0,0.0,255,PointerNet:batch_greedy_mean,46.938192809669665,37.55150706504562,LKH,24.996828298701047
0.0,0.0,255,PointerNet:greedy_rollout,46.431962934163764,37.55150706504562,LKH,23.648733601385636
0.0,0.0,255,POMO,38.385114478859904,37.55150706504562,LKH,2.2199040170886737
0.0,0.0,256,Attention:batch_greedy_mean,42.64284856202786,38.63601550781049,LKH,10.370720172755297
0.0,0.0,256,Attention:greedy_rollout,39.59001131613098,38.63601550781049,LKH,2.4691878698714067
0.0,0.0,256,PointerNet:batch_greedy_mean,41.964071920572366,38.63601550781049,LKH,8.613870682625357
0.0,0.0,256,PointerNet:greedy_rollout,45.2749938062225,38.63601550781049,LKH,17.183392777834193
0.0,0.0,256,POMO,38.6360155078105,38.63601550781049,LKH,1.8390683573891305e-14
0.0,0.0,257,Attention:batch_greedy_mean,48.78090198872707,42.857963331646474,LKH,13.819925625600305
0.0,0.0,257,Attention:greedy_rollout,45.237293637255746,42.857963331646474,LKH,5.551664429775567
0.0,0.0,257,PointerNet:batch_greedy_mean,47.59571387811285,42.857963331646474,LKH,11.054539642503283
0.0,0.0,257,PointerNet:greedy_rollout,46.767938189488184,42.857963331646474,LKH,9.12310001197507
0.0,0.0,257,POMO,42.857963331646474,42.857963331646474,LKH,0.0
0.0,0.0,258,Attention:batch_greedy_mean,39.41427620529533,37.9902915327037,LKH,3.7482857202235507
0.0,0.0,258,Attention:greedy_rollout,39.92583239466177,37.9902915327037,LKH,5.094830241804986
0.0,0.0,258,PointerNet:batch_greedy_mean,41.80465424962638,37.9902915327037,LKH,10.040361795168407
0.0,0.0,258,PointerNet:greedy_rollout,41.69232550741317,37.9902915327037,LKH,9.74468430052083
0.0,0.0,258,POMO,38.120819377784656,37.9902915327037,LKH,0.34358210957289237
0.0,0.0,259,Attention:batch_greedy_mean,34.123592941586814,31.9188383521603,LKH,6.907377283287924
0.0,0.0,259,Attention:greedy_rollout,39.71894155825631,31.9188383521603,LKH,24.43730288689561
0.0,0.0,259,PointerNet:batch_greedy_mean,35.013263210180014,31.9188383521603,LKH,9.694666277885643
0.0,0.0,259,PointerNet:greedy_rollout,35.09178775511724,31.9188383521603,LKH,9.940679444376425
0.0,0.0,259,POMO,33.95138154438949,31.9188383521603,LKH,6.367848258774826
0.0,0.0,260,Attention:batch_greedy_mean,38.214790095076225,37.151514343330014,LKH,2.8619984152465805
0.0,0.0,260,Attention:greedy_rollout,37.151514343330014,37.151514343330014,LKH,0.0
0.0,0.0,260,PointerNet:batch_greedy_mean,40.8477394443467,37.151514343330014,LKH,9.949056361090937
0.0,0.0,260,PointerNet:greedy_rollout,42.491815804013264,37.151514343330014,LKH,14.37438434226846
0.0,0.0,260,POMO,37.62880740405339,37.151514343330014,LKH,1.2847203382143337
0.0,0.0,261,Attention:batch_greedy_mean,41.63421836255464,39.47286450066014,LKH,5.475543488510589
0.0,0.0,261,Attention:greedy_rollout,43.25931579253554,39.47286450066014,LKH,9.592542471327556
0.0,0.0,261,PointerNet:batch_greedy_mean,44.549411453124,39.47286450066014,LKH,12.860852681160157
0.0,0.0,261,PointerNet:greedy_rollout,44.549411453124,39.47286450066014,LKH,12.860852681160157
0.0,0.0,261,POMO,39.47286450066015,39.47286450066014,LKH,3.6001579553377346e-14
0.0,0.0,262,Attention:batch_greedy_mean,43.75521071794714,42.70844147143942,LKH,2.4509656883820776
0.0,0.0,262,Attention:greedy_rollout,45.503253177826856,42.70844147143942,LKH,6.5439327919667125
0.0,0.0,262,PointerNet:batch_greedy_mean,49.93874948159803,42.70844147143942,LKH,16.929458816692623
0.0,0.0,262,PointerNet:greedy_rollout,46.55400979695187,42.70844147143942,LKH,9.004234743813132
0.0,0.0,262,POMO,42.70844147143942,42.70844147143942,LKH,0.0
0.0,0.0,263,Attention:batch_greedy_mean,47.116970298894586,38.97902309959911,LKH,20.877760785593345
0.0,0.0,263,Attention:greedy_rollout,39.94845220687104,38.97902309959911,LKH,2.4870533691797383
0.0,0.0,263,PointerNet:batch_greedy_mean,46.14676428772477,38.97902309959911,LKH,18.38871428309187
0.0,0.0,263,PointerNet:greedy_rollout,48.07348592610636,38.97902309959911,LKH,23.331684848204368
0.0,0.0,263,POMO,39.056589056077144,38.97902309959911,LKH,0.19899410069830714
0.0,0.0,264,Attention:batch_greedy_mean,38.89149642627649,38.78542494852829,LKH,0.2734828299263659
0.0,0.0,264,Attention:greedy_rollout,40.33842763336677,38.78542494852829,LKH,4.00408835767419
0.0,0.0,264,PointerNet:batch_greedy_mean,50.22568147192363,38.78542494852829,LKH,29.49627737372371
0.0,0.0,264,PointerNet:greedy_rollout,39.82375596486936,38.78542494852829,LKH,2.677116514048855
0.0,0.0,264,POMO,38.89149642627649,38.78542494852829,LKH,0.2734828299263659
0.0,0.0,265,Attention:batch_greedy_mean,39.744931289498346,38.83388673438982,LKH,2.346004048834335
0.0,0.0,265,Attention:greedy_rollout,43.04820853944972,38.83388673438982,LKH,10.852176177688266
0.0,0.0,265,PointerNet:batch_greedy_mean,45.97403633294594,38.83388673438982,LKH,18.38638930836937
0.0,0.0,265,PointerNet:greedy_rollout,47.08428607675184,38.83388673438982,LKH,21.245360781916723
0.0,0.0,265,POMO,39.99872716688065,38.83388673438982,LKH,2.9995463509947573
0.0,0.0,266,Attention:batch_greedy_mean,36.53894760090351,36.32499588397729,LKH,0.5889930933773279
0.0,0.0,266,Attention:greedy_rollout,36.32499588397729,36.32499588397729,LKH,0.0
0.0,0.0,266,PointerNet:batch_greedy_mean,38.28845032829227,36.32499588397729,LKH,5.405243404806689
0.0,0.0,266,PointerNet:greedy_rollout,38.28845032829227,36.32499588397729,LKH,5.405243404806689
0.0,0.0,266,POMO,36.53894760090352,36.32499588397729,LKH,0.5889930933773474
0.0,0.0,267,Attention:batch_greedy_mean,36.35805584654128,36.326258960150454,LKH,0.08753140923680025
0.0,0.0,267,Attention:greedy_rollout,37.642487165117394,36.326258960150454,LKH,3.62335192955275
0.0,0.0,267,PointerNet:batch_greedy_mean,49.423578547319096,36.326258960150454,LKH,36.05468870751671
0.0,0.0,267,PointerNet:greedy_rollout,42.61948266659109,36.326258960150454,LKH,17.324172338649678
0.0,0.0,267,POMO,36.32625896015046,36.326258960150454,LKH,1.956003057016024e-14
0.0,0.0,268,Attention:batch_greedy_mean,43.98857615894382,37.355418501878646,LKH,17.756882195635388
0.0,0.0,268,Attention:greedy_rollout,39.22642095484882,37.355418501878646,LKH,5.008650760735231
0.0,0.0,268,PointerNet:batch_greedy_mean,41.727189799303,37.355418501878646,LKH,11.703178475177548
0.0,0.0,268,PointerNet:greedy_rollout,41.31860048429428,37.355418501878646,LKH,10.609389859241762
0.0,0.0,268,POMO,38.11092556647663,37.355418501878646,LKH,2.022483202965562
0.0,0.0,269,Attention:batch_greedy_mean,40.02909033153554,39.59039273334134,LKH,1.1080910491316005
0.0,0.0,269,Attention:greedy_rollout,42.512097194743546,39.59039273334134,LKH,7.3798319735830065
0.0,0.0,269,PointerNet:batch_greedy_mean,45.549388821321614,39.59039273334134,LKH,15.051621559090677
0.0,0.0,269,PointerNet:greedy_rollout,44.924858415056036,39.59039273334134,LKH,13.47414186478185
0.0,0.0,269,POMO,39.6194663736686,39.59039273334134,LKH,0.07343609982120032
0.0,0.0,270,Attention:batch_greedy_mean,38.5864694727783,37.64661034845961,LKH,2.496530539188752
0.0,0.0,270,Attention:greedy_rollout,40.88515491933379,37.64661034845961,LKH,8.602486494528968
0.0,0.0,270,PointerNet:batch_greedy_mean,44.003970262585426,37.64661034845961,LKH,16.88693843956111
0.0,0.0,270,PointerNet:greedy_rollout,41.75292911523188,37.64661034845961,LKH,10.907539161597553
0.0,0.0,270,POMO,40.31420494195374,37.64661034845961,LKH,7.085882550388178
0.0,0.0,271,Attention:batch_greedy_mean,39.289860836542076,37.6589036891926,LKH,4.330867305140195
0.0,0.0,271,Attention:greedy_rollout,38.38156498437865,37.6589036891926,LKH,1.9189653027351417
0.0,0.0,271,PointerNet:batch_greedy_mean,42.99925393326874,37.6589036891926,LKH,14.18084362771485
0.0,0.0,271,PointerNet:greedy_rollout,41.22424905437115,37.6589036891926,LKH,9.467469883361842
0.0,0.0,271,POMO,37.6589036891926,37.6589036891926,LKH,0.0
0.0,0.0,272,Attention:batch_greedy_mean,46.55184027110002,41.15643832009119,LKH,13.109496767058618
0.0,0.0,272,Attention:greedy_rollout,43.11308335995968,41.15643832009119,LKH,4.754165131226436
0.0,0.0,272,PointerNet:batch_greedy_mean,46.09855398800929,41.15643832009119,LKH,12.008122834831234
0.0,0.0,272,PointerNet:greedy_rollout,43.681918469533485,41.15643832009119,LKH,6.136294228865379
0.0,0.0,272,POMO,42.10613243737562,41.15643832009119,LKH,2.3075226041142183
0.0,0.0,273,Attention:batch_greedy_mean,41.926692087208245,39.35512541077941,LKH,6.534261165699354
0.0,0.0,273,Attention:greedy_rollout,42.079597515291155,39.35512541077941,LKH,6.922788521379002
0.0,0.0,273,PointerNet:batch_greedy_mean,42.26020787798625,39.35512541077941,LKH,7.381713148882849
0.0,0.0,273,PointerNet:greedy_rollout,42.24105875257247,39.35512541077941,LKH,7.33305588959603
0.0,0.0,273,POMO,40.790784567713665,39.35512541077941,LKH,3.6479598068845904
0.0,0.0,274,Attention:batch_greedy_mean,37.34890812317757,35.54615988475388,LKH,5.071569599271717
0.0,0.0,274,Attention:greedy_rollout,36.6588819304204,35.54615988475388,LKH,3.1303579606746244
0.0,0.0,274,PointerNet:batch_greedy_mean,46.584481218505886,35.54615988475388,LKH,31.053484735172372
0.0,0.0,274,PointerNet:greedy_rollout,35.73234433320252,35.54615988475388,LKH,0.5237821723985973
0.0,0.0,274,POMO,36.755962625084116,35.54615988475388,LKH,3.4034695850483043
0.0,0.0,275,Attention:batch_greedy_mean,30.113102090415946,29.228295148852315,LKH,3.027227339321482
0.0,0.0,275,Attention:greedy_rollout,29.22829514885231,29.228295148852315,LKH,-1.2155049279157162e-14
0.0,0.0,275,PointerNet:batch_greedy_mean,30.13980652109625,29.228295148852315,LKH,3.1185923352759346
0.0,0.0,275,PointerNet:greedy_rollout,29.898587551357373,29.228295148852315,LKH,2.2932996915879933
0.0,0.0,275,POMO,29.228295148852315,29.228295148852315,LKH,0.0
0.0,0.0,276,Attention:batch_greedy_mean,39.920252068301515,38.457559249588805,LKH,3.8033948260207127
0.0,0.0,276,Attention:greedy_rollout,39.65897755476186,38.457559249588805,LKH,3.124010802078925
0.0,0.0,276,PointerNet:batch_greedy_mean,42.19125526049032,38.457559249588805,LKH,9.708614076805821
0.0,0.0,276,PointerNet:greedy_rollout,40.98517125081449,38.457559249588805,LKH,6.572471187839904
0.0,0.0,276,POMO,40.50424933810076,38.457559249588805,LKH,5.321944835939743
0.0,0.0,277,Attention:batch_greedy_mean,45.445349981236326,43.173017399131915,LKH,5.263316578261915
0.0,0.0,277,Attention:greedy_rollout,44.8814179947236,43.173017399131915,LKH,3.9571026036879107
0.0,0.0,277,PointerNet:batch_greedy_mean,47.83618949050789,43.173017399131915,LKH,10.80112619478327
0.0,0.0,277,PointerNet:greedy_rollout,46.00680587422349,43.173017399131915,LKH,6.563795272619867
0.0,0.0,277,POMO,44.00937459277471,43.173017399131915,LKH,1.9372220058438958
0.0,0.0,278,Attention:batch_greedy_mean,38.62472400712202,37.84400965971687,LKH,2.062979991880153
0.0,0.0,278,Attention:greedy_rollout,39.63899802419225,37.84400965971687,LKH,4.7431241578665455
0.0,0.0,278,PointerNet:batch_greedy_mean,44.10001316021109,37.84400965971687,LKH,16.531027120927515
0.0,0.0,278,PointerNet:greedy_rollout,38.55551889055171,37.84400965971687,LKH,1.8801105835046061
0.0,0.0,278,POMO,38.37138500543774,37.84400965971687,LKH,1.3935503940065728
0.0,0.0,279,Attention:batch_greedy_mean,38.54340055625314,37.010796681416615,LKH,4.140964292200866
0.0,0.0,279,Attention:greedy_rollout,39.11189346770043,37.010796681416615,LKH,5.676983406679257
0.0,0.0,279,PointerNet:batch_greedy_mean,41.166357892317755,37.010796681416615,LKH,11.227970169546978
0.0,0.0,279,PointerNet:greedy_rollout,39.729221622125344,37.010796681416615,LKH,7.3449511614368195
0.0,0.0,279,POMO,37.6253687112999,37.010796681416615,LKH,1.6605209425061231
0.0,0.0,280,Attention:batch_greedy_mean,42.20174647161663,39.76898649166932,LKH,6.117229013258662
0.0,0.0,280,Attention:greedy_rollout,39.76898649166932,39.76898649166932,LKH,0.0
0.0,0.0,280,PointerNet:batch_greedy_mean,49.058006774340065,39.76898649166932,LKH,23.35744785604879
0.0,0.0,280,PointerNet:greedy_rollout,46.127597393880805,39.76898649166932,LKH,15.988868369938144
0.0,0.0,280,POMO,40.43256444570817,39.76898649166932,LKH,1.6685815067926208
0.0,0.0,281,Attention:batch_greedy_mean,32.707284226346104,32.45778163107875,LKH,0.7686988534929617
0.0,0.0,281,Attention:greedy_rollout,33.815361236182,32.45778163107875,LKH,4.182601326651809
0.0,0.0,281,PointerNet:batch_greedy_mean,43.081378795741685,32.45778163107875,LKH,32.730509082267965
0.0,0.0,281,PointerNet:greedy_rollout,41.72460646184387,32.45778163107875,LKH,28.550394897881777
0.0,0.0,281,POMO,32.58600801680785,32.45778163107875,LKH,0.39505591351419256
0.0,0.0,282,Attention:batch_greedy_mean,35.94698859093136,34.43100206194996,LKH,4.402969528025245
0.0,0.0,282,Attention:greedy_rollout,34.43462811507949,34.43100206194996,LKH,0.010531361018786557
0.0,0.0,282,PointerNet:batch_greedy_mean,37.679018935234566,34.43100206194996,LKH,9.433407913718609
0.0,0.0,282,PointerNet:greedy_rollout,37.679018935234566,34.43100206194996,LKH,9.433407913718609
0.0,0.0,282,POMO,34.43100206194997,34.43100206194996,LKH,2.0636713810468152e-14
0.0,0.0,283,Attention:batch_greedy_mean,40.932189581391306,34.95871916960513,LKH,17.0872118706792
0.0,0.0,283,Attention:greedy_rollout,37.57061422872676,34.95871916960513,LKH,7.47136943561863
0.0,0.0,283,PointerNet:batch_greedy_mean,40.35962759591675,34.95871916960513,LKH,15.449388749366532
0.0,0.0,283,PointerNet:greedy_rollout,40.82170229857022,34.95871916960513,LKH,16.77116115301691
0.0,0.0,283,POMO,35.33326999457359,34.95871916960513,LKH,1.0714088898717788
0.0,0.0,284,Attention:batch_greedy_mean,38.767587506680954,38.10172389817173,LKH,1.7475944403165906
0.0,0.0,284,Attention:greedy_rollout,43.80012280122555,38.10172389817173,LKH,14.955750869128662
0.0,0.0,284,PointerNet:batch_greedy_mean,44.491107296392265,38.10172389817173,LKH,16.769276411997534
0.0,0.0,284,PointerNet:greedy_rollout,41.872750316378436,38.10172389817173,LKH,9.897259316363002
0.0,0.0,284,POMO,38.767587506680954,38.10172389817173,LKH,1.7475944403165906
0.0,0.0,285,Attention:batch_greedy_mean,44.77716159476728,41.14902902218532,LKH,8.817055125713585
0.0,0.0,285,Attention:greedy_rollout,42.91152954952061,41.14902902218532,LKH,4.283212919520038
0.0,0.0,285,PointerNet:batch_greedy_mean,47.07285716644014,41.14902902218532,LKH,14.396033843376996
0.0,0.0,285,PointerNet:greedy_rollout,44.523557777789634,41.14902902218532,LKH,8.200749412057705
0.0,0.0,285,POMO,41.94886748203592,41.14902902218532,LKH,1.9437602268072367
0.0,0.0,286,Attention:batch_greedy_mean,29.47840487051359,28.11175556983819,LKH,4.861486851222165
0.0,0.0,286,Attention:greedy_rollout,28.11175556983819,28.11175556983819,LKH,0.0
0.0,0.0,286,PointerNet:batch_greedy_mean,30.98422970964814,28.11175556983819,LKH,10.218053200817877
0.0,0.0,286,PointerNet:greedy_rollout,35.02878856727795,28.11175556983819,LKH,24.6054821452034
0.0,0.0,286,POMO,28.292586281166265,28.11175556983819,LKH,0.6432565581997727
0.0,0.0,287,Attention:batch_greedy_mean,40.10452686303452,37.0629226316322,LKH,8.206595744304304
0.0,0.0,287,Attention:greedy_rollout,37.062922631632205,37.0629226316322,LKH,1.917125486357817e-14
0.0,0.0,287,PointerNet:batch_greedy_mean,41.390974561699146,37.0629226316322,LKH,11.677578622396803
0.0,0.0,287,PointerNet:greedy_rollout,42.9324148557297,37.0629226316322,LKH,15.836560657761098
0.0,0.0,287,POMO,37.56881343711094,37.0629226316322,LKH,1.3649511953139342
0.0,0.0,288,Attention:batch_greedy_mean,43.731773507513054,42.92525840212839,LKH,1.878882353669587
0.0,0.0,288,Attention:greedy_rollout,44.59568415499504,42.92525840212839,LKH,3.8914751245477026
0.0,0.0,288,PointerNet:batch_greedy_mean,47.90187119044087,42.92525840212839,LKH,11.59366995928374
0.0,0.0,288,PointerNet:greedy_rollout,50.002573321696985,42.92525840212839,LKH,16.487530146627314
0.0,0.0,288,POMO,43.731773507513054,42.92525840212839,LKH,1.878882353669587
0.0,0.0,289,Attention:batch_greedy_mean,40.24282142631604,39.674557383351996,LKH,1.432313503773321
0.0,0.0,289,Attention:greedy_rollout,40.739187071648985,39.674557383351996,LKH,2.683406592315817
0.0,0.0,289,PointerNet:batch_greedy_mean,52.24267154897233,39.674557383351996,LKH,31.678019855853755
0.0,0.0,289,PointerNet:greedy_rollout,50.3673814591956,39.674557383351996,LKH,26.951338038948013
0.0,0.0,289,POMO,40.19679345811324,39.674557383351996,LKH,1.3162996872660342
0.0,0.0,290,Attention:batch_greedy_mean,45.70394063768393,43.159806157079146,LKH,5.894684678020708
0.0,0.0,290,Attention:greedy_rollout,44.61584200475521,43.159806157079146,LKH,3.373592185230983
0.0,0.0,290,PointerNet:batch_greedy_mean,50.01007342228551,43.159806157079146,LKH,15.871867543322526
0.0,0.0,290,PointerNet:greedy_rollout,47.608157945203416,43.159806157079146,LKH,10.306700108741438
0.0,0.0,290,POMO,44.317764545133095,43.159806157079146,LKH,2.6829554883531803
0.0,0.0,291,Attention:batch_greedy_mean,35.79866426142361,33.83740103703362,LKH,5.796140259836941
0.0,0.0,291,Attention:greedy_rollout,37.1816894297838,33.83740103703362,LKH,9.883407975364289
0.0,0.0,291,PointerNet:batch_greedy_mean,37.58044966742312,33.83740103703362,LKH,11.06186797943756
0.0,0.0,291,PointerNet:greedy_rollout,37.44069656936411,33.83740103703362,LKH,10.64885429110477
0.0,0.0,291,POMO,34.13463394571252,33.83740103703362,LKH,0.8784153025038516
0.0,0.0,292,Attention:batch_greedy_mean,42.60508524131216,40.76605936105492,LKH,4.511169117351866
0.0,0.0,292,Attention:greedy_rollout,43.4113696365059,40.76605936105492,LKH,6.4890016766696075
0.0,0.0,292,PointerNet:batch_greedy_mean,47.77610997148464,40.76605936105492,LKH,17.19580141004905
0.0,0.0,292,PointerNet:greedy_rollout,46.772098895235374,40.76605936105492,LKH,14.732941148386317
0.0,0.0,292,POMO,42.4152139204518,40.76605936105492,LKH,4.0454107785859845
0.0,0.0,293,Attention:batch_greedy_mean,42.03018485822757,40.851250788527345,LKH,2.8859191504396176
0.0,0.0,293,Attention:greedy_rollout,43.66646248385056,40.851250788527345,LKH,6.891372090163363
0.0,0.0,293,PointerNet:batch_greedy_mean,42.932642259204336,40.851250788527345,LKH,5.095049552954026
0.0,0.0,293,PointerNet:greedy_rollout,42.932642259204336,40.851250788527345,LKH,5.095049552954026
0.0,0.0,293,POMO,41.022746369776236,40.851250788527345,LKH,0.4198049703218726
0.0,0.0,294,Attention:batch_greedy_mean,37.6443282767966,37.55519565217184,LKH,0.2373376654732074
0.0,0.0,294,Attention:greedy_rollout,38.63079685654901,37.55519565217184,LKH,2.8640543224409196
