phase,sigma_rel,epoch,method,n_cities,observed_length_mean_mean,observed_length_mean_std,true_length_mean_mean,true_length_mean_std,baseline_observed_mean_mean,baseline_observed_mean_std,length_mean,length_std,gap_percent_mean,gap_percent_std,time_ms_mean,time_ms_std,count,observed_length_mean_sem,observed_length_mean_ci95,true_length_mean_sem,true_length_mean_ci95,baseline_observed_mean_sem,baseline_observed_mean_ci95,length_sem,length_ci95,gap_percent_sem,gap_percent_ci95,time_ms_sem,time_ms_ci95
eval,0.0,3000,PointerNet:greedy_rollout,10,0.0,0.0,0.0,0.0,0.0,0.0,31.022064670586598,3.971824358885229,6.221744463623305,7.259796252731939,4.586117002181709,1.0010241034804837,100,0.0,0.0,0.0,0.0,0.0,0.0,0.39718243588852287,0.7880961221315177,0.7259796252731939,1.4405010789169927,0.10010241034804837,0.19862489949947576
eval,0.0,3000,PointerNet:greedy_rollout,20,0.0,0.0,0.0,0.0,0.0,0.0,42.246603374268325,4.038204181320218,10.052309549611213,5.994900468208914,9.459368999814615,2.1037746760601093,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4038204181320218,0.8012673190228818,0.5994900468208914,1.1895183131627465,0.21037746760601092,0.41743453743931563
eval,0.0,3000,PointerNet:greedy_rollout,50,0.0,0.0,0.0,0.0,0.0,0.0,70.13055135050412,4.4482255334779,23.942885339518725,6.169360794266069,22.933823997154832,3.029069560792193,100,0.0,0.0,0.0,0.0,0.0,0.0,0.44482255334779,0.8826244507660602,0.6169360794266069,1.2241350267955804,0.3029069560792193,0.601033116982283
eval,0.0,3000,PointerNet:greedy_rollout,100,0.0,0.0,0.0,0.0,0.0,0.0,107.34441797470714,4.34384417812667,38.00850975563492,5.052078797694482,50.72809400327969,4.783749258148838,100,0.0,0.0,0.0,0.0,0.0,0.0,0.43438441781266696,0.861912925295124,0.5052078797694481,1.0024420390742994,0.4783749258148838,0.9491996369786009
eval,0.0,3000,PointerNet:greedy_rollout,200,0.0,0.0,0.0,0.0,0.0,0.0,167.55542007137328,5.38442849922014,56.18082390529909,4.182294270138613,125.23576600069646,8.00573049934551,100,0.0,0.0,0.0,0.0,0.0,0.0,0.538442849922014,1.0683874302339058,0.41822942701386134,0.829857918700667,0.800573049934551,1.5885106166011433
eval,0.01,3000,Attention:greedy_rollout,10,0.0,0.0,0.0,0.0,0.0,0.0,29.89507777320207,3.4425602201156136,2.345118483678094,3.7860820642217967,3.0756520008435473,0.6007196932586937,100,0.0,0.0,0.0,0.0,0.0,0.0,0.34425602201156136,0.6830786345342863,0.3786082064221797,0.7512408211631875,0.06007196932586937,0.11919581984689961
eval,0.01,3000,Attention:greedy_rollout,20,0.0,0.0,0.0,0.0,0.0,0.0,40.279422987291525,3.497158249701491,4.937154598511978,4.156443533185758,4.933270998299122,0.9344122871636626,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3497158249701491,0.6939120681166133,0.4156443533185758,0.8247285716535823,0.09344122871636626,0.18540766998881383
eval,0.01,3000,Attention:greedy_rollout,50,0.0,0.0,0.0,0.0,0.0,0.0,65.4309505628253,4.216180652552283,15.58157957131137,4.670212690378202,10.640209001721814,2.231238307630535,100,0.0,0.0,0.0,0.0,0.0,0.0,0.42161806525522827,0.836581712141718,0.4670212690378202,0.9266715187399399,0.2231238307630535,0.44272608728560525
eval,0.01,3000,Attention:greedy_rollout,100,0.0,0.0,0.0,0.0,0.0,0.0,100.24027992012749,4.386346251657435,28.868029020326986,4.9764111458797045,19.974483004189096,2.505295576446286,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4386346251657435,0.8703462587725252,0.49764111458797045,0.9874279353331258,0.2505295576446286,0.4971049951324437
eval,0.01,3000,Attention:greedy_rollout,200,0.0,0.0,0.0,0.0,0.0,0.0,156.06137033330324,5.251111835740379,45.4571645582451,3.796897019868066,44.009710003156215,5.373398331814894,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5251111835740379,1.0419345118743937,0.37968970198680657,0.7533867429955016,0.5373398331814894,1.066198805719559
eval,0.01,3000,POMO,10,0.0,0.0,0.0,0.0,0.0,0.0,29.385168475863733,3.2377876184694143,0.6083679457351918,1.565141021962137,5.482530003646389,1.433061870040368,100,0.0,0.0,0.0,0.0,0.0,0.0,0.32377876184694143,0.6424473077951939,0.1565141021962137,0.31055793472788956,0.1433061870040368,0.2843505655094831
eval,0.01,3000,POMO,20,0.0,0.0,0.0,0.0,0.0,0.0,38.947812221788276,3.009359509852739,1.4848623218902757,1.7205120656202981,12.442955998703837,7.337156129198611,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3009359509852739,0.5971222152633666,0.17205120656202982,0.3413869205879015,0.7337156129198611,1.4558509567421714
eval,0.01,3000,POMO,50,0.0,0.0,0.0,0.0,0.0,0.0,62.10416049737091,3.575699255552144,9.733861683886404,4.0790041257011564,44.21348899952136,3.3998002370041016,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3575699255552144,0.7094963076363541,0.40790041257011567,0.8093629131490089,0.33998002370041014,0.6745941262006775
eval,0.01,3000,POMO,100,0.0,0.0,0.0,0.0,0.0,0.0,90.92751395506215,2.8515622280911423,16.902160949931183,3.0726526675973087,194.71938399830833,14.335456408616277,100,0.0,0.0,0.0,0.0,0.0,0.0,0.28515622280911423,0.5658118111260313,0.30726526675973087,0.6096809509144954,1.4335456408616278,2.84446556135902
eval,0.01,3000,POMO,200,0.0,0.0,0.0,0.0,0.0,0.0,132.12846433464202,3.392582381292654,23.16384444982792,2.551156407898157,1102.1251889993437,102.79272719210178,100,0.0,0.0,0.0,0.0,0.0,0.0,0.33925823812926537,0.6731619470350577,0.2551156407898157,0.5062047790501523,10.279272719210178,20.39630717863759
eval,0.01,3000,PointerNet:greedy_rollout,10,0.0,0.0,0.0,0.0,0.0,0.0,30.91603341046729,3.298089728122367,6.108022962642968,6.8089217164318105,5.791252999915741,1.0863548005399641,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3298089728122367,0.6544125546137063,0.680892171643181,1.3510377891239596,0.10863548005399641,0.21555636105842307
eval,0.01,3000,PointerNet:greedy_rollout,20,0.0,0.0,0.0,0.0,0.0,0.0,41.9841629028638,3.8859460622914614,9.396294990343602,5.850789469500519,10.81333099922631,3.307645325716289,100,0.0,0.0,0.0,0.0,0.0,0.0,0.38859460622914616,0.7710560049447134,0.5850789469500519,1.1609235645091422,0.3307645325716289,0.6563085924864719
eval,0.01,3000,PointerNet:greedy_rollout,50,0.0,0.0,0.0,0.0,0.0,0.0,69.24011305690092,4.5629980257143945,22.371534754363434,6.622645562071137,26.91032699891366,8.16755868802432,100,0.0,0.0,0.0,0.0,0.0,0.0,0.45629980257143943,0.9053978032323153,0.6622645562071137,1.3140765588095298,0.816755868802432,1.6206208401219873
eval,0.01,3000,PointerNet:greedy_rollout,100,0.0,0.0,0.0,0.0,0.0,0.0,103.97898914070824,4.840443032152281,33.69795624878701,6.13599719739526,54.8973660019692,6.555065063042774,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4840443032152281,0.9604489117208644,0.613599719739526,1.2175149653481443,0.6555065063042773,1.3006671216331802
eval,0.01,3000,PointerNet:greedy_rollout,200,0.0,0.0,0.0,0.0,0.0,0.0,163.84453233362092,6.586935157414951,52.715750695531135,5.351821602276515,123.25871500361245,9.58231273426918,100,0.0,0.0,0.0,0.0,0.0,0.0,0.658693515741495,1.3069908397831258,0.5351821602276515,1.061917514468742,0.958231273426918,1.9013387361994423
eval,0.05,3000,Attention:greedy_rollout,10,0.0,0.0,0.0,0.0,0.0,0.0,29.83119555949642,3.3708224942072147,2.1312942372858235,2.892131966105319,3.6342410009820014,0.7893994048708255,100,0.0,0.0,0.0,0.0,0.0,0.0,0.33708224942072146,0.6688443133532733,0.2892131966105319,0.5738617273146309,0.07893994048708255,0.1566339680655558
eval,0.05,3000,Attention:greedy_rollout,20,0.0,0.0,0.0,0.0,0.0,0.0,40.68790650226037,3.4678034967990166,6.039810128216487,4.796239495942239,5.314715001150034,1.0364387379917384,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3467803496799017,0.6880874482849695,0.47962394959422394,0.9516779711344051,0.10364387379917384,0.20565193131234735
eval,0.05,3000,Attention:greedy_rollout,50,0.0,0.0,0.0,0.0,0.0,0.0,67.72505103563194,5.186685571434048,19.565769912365123,5.591347022362479,11.811437999131158,2.1622104441154404,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5186685571434049,1.0291509432984938,0.5591347022362478,1.1094445543539226,0.21622104441154405,0.42902946159429745
eval,0.05,3000,Attention:greedy_rollout,100,0.0,0.0,0.0,0.0,0.0,0.0,105.04311901092376,5.385167995233405,35.03156710830952,6.104989011836496,21.130569998640567,4.432778909990592,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5385167995233405,1.0685341622864153,0.6104989011836496,1.2113622686060217,0.44327789099905923,0.8795595055493515
eval,0.05,3000,Attention:greedy_rollout,200,0.0,0.0,0.0,0.0,0.0,0.0,167.15867107810914,8.88056330855571,55.80063815782805,7.631644630747127,41.69231400126591,5.345012769327372,100,0.0,0.0,0.0,0.0,0.0,0.0,0.8880563308555709,1.762096425578227,0.7631644630747128,1.5142838644218672,0.5345012769327372,1.060566494292974
eval,0.05,3000,POMO,10,0.0,0.0,0.0,0.0,0.0,0.0,29.362797688871545,3.208765598767689,0.5400491092637322,1.4189735392660945,5.516222007572651,1.9664119815710954,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3208765598767689,0.6366887094492757,0.14189735392660946,0.28155513503540563,0.19664119815710954,0.3901787987483147
eval,0.05,3000,POMO,20,0.0,0.0,0.0,0.0,0.0,0.0,39.00917369917045,3.080297946785216,1.639088930340252,2.0487732941178263,12.01759199728258,7.119706147526188,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3080297946785216,0.6111979401708616,0.20487732941178263,0.40652106999868753,0.7119706147526188,1.412704162768204
eval,0.05,3000,POMO,50,0.0,0.0,0.0,0.0,0.0,0.0,62.27581552304716,3.4822032069810205,10.041867809164335,3.890677465838239,43.189608997199684,3.374629481912538,100,0.0,0.0,0.0,0.0,0.0,0.0,0.34822032069810205,0.6909446631889639,0.38906774658382387,0.7719948180569077,0.3374629481912538,0.6695997023071821
eval,0.05,3000,POMO,100,0.0,0.0,0.0,0.0,0.0,0.0,90.86624213553517,2.86849837380173,16.82117620608049,3.0023364483941277,174.4620159943588,7.108365374054345,100,0.0,0.0,0.0,0.0,0.0,0.0,0.286849837380173,0.5691723098672482,0.3002336448394128,0.5957286875036002,0.7108365374054345,1.410453907271599
eval,0.05,3000,POMO,200,0.0,0.0,0.0,0.0,0.0,0.0,131.77513412131927,3.2768279568160956,22.844964182875888,2.910619362115566,1004.5975659962278,110.69505424235791,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3276827956816096,0.6501937579092059,0.2910619362115566,0.5775300277699096,11.06950542423579,21.96430030758597
eval,0.05,3000,PointerNet:greedy_rollout,10,0.0,0.0,0.0,0.0,0.0,0.0,30.639498831115233,3.621999352176621,4.933897084929695,5.232110322877404,5.003828998305835,0.828534343001216,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3621999352176621,0.7186832512942318,0.5232110322877405,1.0381641994816913,0.0828534343001216,0.1643991888290122
eval,0.05,3000,PointerNet:greedy_rollout,20,0.0,0.0,0.0,0.0,0.0,0.0,41.68346093085042,3.5794570750234653,8.68872998623861,6.131594001290021,9.412442002212629,2.2697387135924685,100,0.0,0.0,0.0,0.0,0.0,0.0,0.35794570750234656,0.7102419405459247,0.6131594001290022,1.2166412757128613,0.22697387135924685,0.4503654031005687
eval,0.05,3000,PointerNet:greedy_rollout,50,0.0,0.0,0.0,0.0,0.0,0.0,67.96878786864711,4.092673311244975,20.14146188897972,5.939990563876454,22.660747000481933,2.478247549461327,100,0.0,0.0,0.0,0.0,0.0,0.0,0.40926733112449754,0.8120751761159452,0.5939990563876454,1.1786229968645279,0.2478247549461327,0.49173807976760175
eval,0.05,3000,PointerNet:greedy_rollout,100,0.0,0.0,0.0,0.0,0.0,0.0,105.10331035239722,5.054286921995977,35.13761953410818,6.276193088117334,49.82027599879075,3.8557972588516076,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5054286921995976,1.002880178841306,0.6276193088117334,1.2453328716384042,0.38557972588516076,0.7650738282594072
eval,0.05,3000,PointerNet:greedy_rollout,200,0.0,0.0,0.0,0.0,0.0,0.0,164.9735011844069,6.47018813509951,53.770953309256576,5.272370559397542,134.92110599705484,21.8319110554947,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6470188135099509,1.2838256977114797,0.5272370559397542,1.046152703859192,2.18319110554947,4.33192480001424
eval,0.1,3000,Attention:greedy_rollout,10,0.0,0.0,0.0,0.0,0.0,0.0,30.049977704350013,3.5566221082780376,2.8307966945963914,3.5474587826006836,3.672917995718308,0.7694431311634202,100,0.0,0.0,0.0,0.0,0.0,0.0,0.35566221082780375,0.7057109877355832,0.35474587826006837,0.7038927851214631,0.07694431311634202,0.1526742104076377
eval,0.1,3000,Attention:greedy_rollout,20,0.0,0.0,0.0,0.0,0.0,0.0,40.373217678222,3.4161875415792435,5.184859483141579,3.849177697655261,5.747866997262463,1.4410738845465958,100,0.0,0.0,0.0,0.0,0.0,0.0,0.34161875415792436,0.6778457229534308,0.3849177697655261,0.7637603637056732,0.1441073884546596,0.2859403230093822
eval,0.1,3000,Attention:greedy_rollout,50,0.0,0.0,0.0,0.0,0.0,0.0,66.07736642602188,4.642236137320051,16.71530808619984,5.57031125248104,11.810531997471116,2.7906370980274504,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4642236137320051,0.9211203636576635,0.5570311252481039,1.105270601235244,0.27906370980274503,0.5537229435415064
eval,0.1,3000,Attention:greedy_rollout,100,0.0,0.0,0.0,0.0,0.0,0.0,100.71802351611483,4.184824063030854,29.48224172367777,4.691159734698507,22.35475700465031,7.753345620186944,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4184824063030854,0.8303598844947261,0.46911597346985073,0.9308278667823753,0.7753345620186944,1.5384319810480536
eval,0.1,3000,Attention:greedy_rollout,200,0.0,0.0,0.0,0.0,0.0,0.0,157.08962960841262,5.778812253904703,46.413653457668225,4.314459919137895,42.058139997534454,5.109471726923218,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5778812253904703,1.146641723378381,0.4314459919137895,0.8560824508158192,0.5109471726923218,1.0138300413815393
eval,0.1,3000,POMO,10,0.0,0.0,0.0,0.0,0.0,0.0,29.35200423524931,3.194210678004226,0.5054173607076875,1.3719255409103648,5.706058993237093,1.8318715965945203,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3194210678004226,0.6338006973986028,0.13719255409103648,0.27221979144820646,0.18318715965945204,0.36348306749501225
eval,0.1,3000,POMO,20,0.0,0.0,0.0,0.0,0.0,0.0,39.02024266675723,3.092740334555664,1.6654296445517727,2.1060273818374267,12.045713994884863,2.158140799233196,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3092740334555664,0.6136667798439983,0.21060273818374267,0.41788152313832716,0.2158140799233196,0.42822195575810046
eval,0.1,3000,POMO,50,0.0,0.0,0.0,0.0,0.0,0.0,61.67526358805399,3.477749551151306,8.965294045442219,3.4968277118501674,47.70469499868341,8.015177764330286,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3477749551151306,0.6900609612496135,0.3496827711850167,0.6938464822358421,0.8015177764330286,1.590385158933962
eval,0.1,3000,POMO,100,0.0,0.0,0.0,0.0,0.0,0.0,89.88384648274783,2.7319393516766666,15.562485824334518,2.9738055272820163,198.19315299624577,20.73795049455889,100,0.0,0.0,0.0,0.0,0.0,0.0,0.27319393516766666,0.5420760372090483,0.29738055272820163,0.5900675337723194,2.073795049455889,4.114859291085162
eval,0.1,3000,POMO,200,0.0,0.0,0.0,0.0,0.0,0.0,131.34239606077418,3.639184845074069,22.426681777894068,2.651806742205908,1171.4640579978004,157.8109701271828,100,0.0,0.0,0.0,0.0,0.0,0.0,0.36391848450740694,0.7220932259269468,0.2651806742205908,0.5261759890009977,15.78109701271828,31.313120206038647
eval,0.1,3000,PointerNet:greedy_rollout,10,0.0,0.0,0.0,0.0,0.0,0.0,31.21823580416499,4.060713126021004,6.8492126954477275,7.094399858780184,5.530624002567492,1.104266038684945,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4060713126021004,0.8057335819864689,0.7094399858780184,1.4076828460572446,0.1104266038684945,0.21911033929340107
eval,0.1,3000,PointerNet:greedy_rollout,20,0.0,0.0,0.0,0.0,0.0,0.0,43.68358951548579,3.957551979778142,13.911791468583813,7.162005477767147,10.011946002487093,2.7792664887538514,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3957551979778142,0.7852641724752537,0.7162005477767147,1.4210972675783615,0.27792664887538515,0.5514667679745408
eval,0.1,3000,PointerNet:greedy_rollout,50,0.0,0.0,0.0,0.0,0.0,0.0,72.48362840943707,4.510305670521919,28.07072788617584,5.5079056695728426,23.095862002228387,3.152829183374792,100,0.0,0.0,0.0,0.0,0.0,0.0,0.45103056705219186,0.8949424967935327,0.5507905669572842,1.0928879796877216,0.3152829183374792,0.6255897110863539
eval,0.1,3000,PointerNet:greedy_rollout,100,0.0,0.0,0.0,0.0,0.0,0.0,110.79922260518777,4.66259488821005,42.45546351533754,5.6172841329836745,51.87284699815791,4.445252315389331,100,0.0,0.0,0.0,0.0,0.0,0.0,0.466259488821005,0.9251599815204112,0.5617284132983674,1.114591039810696,0.4445252315389331,0.8820344997928732
eval,0.1,3000,PointerNet:greedy_rollout,200,0.0,0.0,0.0,0.0,0.0,0.0,172.17351132567856,6.007973744989136,60.496554138497174,5.174915952991416,125.85097499773838,7.713877130448466,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6007973744989136,1.1921123349026548,0.5174915952991416,1.0268155956558276,0.7713877130448467,1.5306005764091002
eval,0.2,3000,Attention:greedy_rollout,10,0.0,0.0,0.0,0.0,0.0,0.0,30.108973732984673,3.467779270291338,3.106456654032739,4.456376596420705,3.7099860020680353,0.7719333148078831,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3467779270291338,0.6880826412202483,0.4456376596420705,0.8842417984924531,0.0771933314807883,0.15316831686760898
eval,0.2,3000,Attention:greedy_rollout,20,0.0,0.0,0.0,0.0,0.0,0.0,41.37025272493388,3.5486277380003073,7.835977173995484,5.291843529447724,4.878480996121652,1.251948524753398,100,0.0,0.0,0.0,0.0,0.0,0.0,0.35486277380003073,0.7041247312334122,0.5291843529447724,1.0500165635861711,0.1251948524753398,0.24841374852319797
eval,0.2,3000,Attention:greedy_rollout,50,0.0,0.0,0.0,0.0,0.0,0.0,70.13235788099394,5.040118406996902,23.892581901618072,6.504620866877032,11.120534999645315,2.2220718850190084,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5040118406996902,1.000068838077419,0.6504620866877031,1.2906578987194508,0.22220718850190085,0.44090727017255693
eval,0.2,3000,Attention:greedy_rollout,100,0.0,0.0,0.0,0.0,0.0,0.0,109.92542561816171,4.8138381880146275,41.32047911098366,5.511479994649363,20.256413998431526,2.816238730708693,100,0.0,0.0,0.0,0.0,0.0,0.0,0.48138381880146275,0.9551699334478465,0.5511479994649363,1.093597203328425,0.2816238730708693,0.5588028628967484
eval,0.2,3000,Attention:greedy_rollout,200,0.0,0.0,0.0,0.0,0.0,0.0,175.9359601422342,6.415587763978513,63.99053609668151,5.170573963791956,40.85071900044568,8.166909495605065,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6415587763978513,1.272991799517785,0.5170573963791956,1.025954050798544,0.8166909495605065,1.6204920262616795
eval,0.2,3000,POMO,10,0.0,0.0,0.0,0.0,0.0,0.0,29.26194757851889,3.1675940932830886,0.2012328397519122,0.8611590498474839,5.61474799993448,2.1569056843944474,100,0.0,0.0,0.0,0.0,0.0,0.0,0.31675940932830887,0.628519389539108,0.08611590498474839,0.1708726384652488,0.21569056843944473,0.42797688217808993
eval,0.2,3000,POMO,20,0.0,0.0,0.0,0.0,0.0,0.0,38.986400187094944,3.0024886839273273,1.5878355595328637,1.7965419625598387,11.45747700240463,2.242212750369151,100,0.0,0.0,0.0,0.0,0.0,0.0,0.30024886839273274,0.5957588943361598,0.17965419625598386,0.35647290162079087,0.2242212750369151,0.4449036548171376
eval,0.2,3000,POMO,50,0.0,0.0,0.0,0.0,0.0,0.0,62.09354837975414,3.206000080804672,9.728688310628995,3.392141776283631,46.34152200189419,9.522396525677472,100,0.0,0.0,0.0,0.0,0.0,0.0,0.3206000080804672,0.6361399706870836,0.3392141776283631,0.6730745214422754,0.9522396525677472,1.8894500605236626
eval,0.2,3000,POMO,100,0.0,0.0,0.0,0.0,0.0,0.0,90.61236947060452,2.4614344537019006,16.500539363863982,2.6173592567161124,185.97278799978085,7.282583185431842,100,0.0,0.0,0.0,0.0,0.0,0.0,0.24614344537019006,0.4884019968062825,0.26173592567161125,0.5193408605364276,0.7282583185431842,1.4450225007305961
eval,0.2,3000,POMO,200,0.0,0.0,0.0,0.0,0.0,0.0,131.6293742813659,2.702924704608436,22.70593649196981,2.176117766031572,1074.1830829984974,122.55317072739746,100,0.0,0.0,0.0,0.0,0.0,0.0,0.2702924704608436,0.5363189017535658,0.2176117766031572,0.4317889759839051,12.255317072739746,24.317207881843974
eval,0.2,3000,PointerNet:greedy_rollout,10,0.0,0.0,0.0,0.0,0.0,0.0,31.77397831630498,4.078086855324085,8.784887334675322,7.474300696534716,5.913221999653615,1.1670348842346343,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4078086855324085,0.8091809068058786,0.7474300696534716,1.4830634142737338,0.11670348842346343,0.23156504003003345
eval,0.2,3000,PointerNet:greedy_rollout,20,0.0,0.0,0.0,0.0,0.0,0.0,45.51546408728675,4.158872228569284,18.661379364909607,7.102691803394815,10.408680999535136,1.8930226969128232,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4158872228569284,0.8252104775085867,0.7102691803394815,1.4093281477637767,0.18930226969128233,0.37561677248051073
eval,0.2,3000,PointerNet:greedy_rollout,50,0.0,0.0,0.0,0.0,0.0,0.0,78.86375713085073,4.930314413888963,39.3780555675982,6.812012368647957,25.154475998715498,3.2005053620419965,100,0.0,0.0,0.0,0.0,0.0,0.0,0.4930314413888963,0.9782813436306076,0.6812012368647957,1.351651041575809,0.32005053620419965,0.6350496992758163
eval,0.2,3000,PointerNet:greedy_rollout,100,0.0,0.0,0.0,0.0,0.0,0.0,120.96023781066287,5.804447917254384,55.51887410567477,7.070678775854203,58.378804001258686,6.032710599063001,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5804447917254384,1.1517283951565416,0.7070678775854203,1.4029760685722572,0.6032710599063,1.1970206634206906
eval,0.2,3000,PointerNet:greedy_rollout,200,0.0,0.0,0.0,0.0,0.0,0.0,191.14086038602284,6.352908989105495,78.20509055850603,6.2861014928180605,143.40488999790978,12.890055219215817,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6352908989105495,1.2605549707575012,0.628610149281806,1.2472989140953632,1.2890055219215817,2.5576666071850993
train,0.0,1,Attention:greedy_rollout,20,105.81393432617188,0.0,105.81393432617188,0.0,105.5655517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,1,POMO,20,87.28683471679688,0.0,87.28683471679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,1,PointerNet:greedy_rollout,20,101.18914031982422,0.0,101.18914031982422,0.0,102.6629638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
