phase,sigma_rel,epoch,method,n_cities,observed_length_mean_mean,observed_length_mean_std,true_length_mean_mean,true_length_mean_std,baseline_observed_mean_mean,baseline_observed_mean_std,length_mean,length_std,gap_percent_mean,gap_percent_std,time_ms_mean,time_ms_std,count,observed_length_mean_sem,observed_length_mean_ci95,true_length_mean_sem,true_length_mean_ci95,baseline_observed_mean_sem,baseline_observed_mean_ci95,length_sem,length_ci95,gap_percent_sem,gap_percent_ci95,time_ms_sem,time_ms_ci95
train,0.0,249,POMO,20,39.40956115722656,0.0,39.40956115722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,249,PointerNet:greedy_rollout,20,97.04460144042967,0.0,97.04460144042967,0.0,76.08751678466797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,250,Attention:greedy_rollout,20,48.09598922729492,0.0,48.09598922729492,0.0,43.38613128662109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,250,POMO,20,38.66468811035156,0.0,38.66468811035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,250,PointerNet:greedy_rollout,20,99.0108413696289,0.0,99.0108413696289,0.0,75.15776062011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,251,Attention:greedy_rollout,20,47.54702377319336,0.0,47.54702377319336,0.0,43.67018508911133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,251,POMO,20,39.38787460327149,0.0,39.38787460327149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,251,PointerNet:greedy_rollout,20,101.89152526855467,0.0,101.89152526855467,0.0,75.58092498779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,252,Attention:greedy_rollout,20,48.91624450683594,0.0,48.91624450683594,0.0,42.768798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,252,POMO,20,39.85488510131836,0.0,39.85488510131836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,252,PointerNet:greedy_rollout,20,99.3723602294922,0.0,99.3723602294922,0.0,75.60751342773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,253,Attention:greedy_rollout,20,48.10869598388672,0.0,48.10869598388672,0.0,43.02935791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,253,POMO,20,39.8795280456543,0.0,39.8795280456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,253,PointerNet:greedy_rollout,20,101.9292449951172,0.0,101.9292449951172,0.0,77.3055419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,254,Attention:greedy_rollout,20,49.53557968139648,0.0,49.53557968139648,0.0,43.87198638916016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,254,POMO,20,39.40056991577149,0.0,39.40056991577149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,254,PointerNet:greedy_rollout,20,98.76934051513672,0.0,98.76934051513672,0.0,73.39026641845703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,255,Attention:greedy_rollout,20,48.557708740234375,0.0,48.557708740234375,0.0,43.08223342895508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,255,POMO,20,40.06216049194336,0.0,40.06216049194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,255,PointerNet:greedy_rollout,20,99.06353759765624,0.0,99.06353759765624,0.0,72.8325424194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,256,Attention:greedy_rollout,20,48.88303756713867,0.0,48.88303756713867,0.0,42.51457977294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,256,POMO,20,40.268924713134766,0.0,40.268924713134766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,256,PointerNet:greedy_rollout,20,101.9029312133789,0.0,101.9029312133789,0.0,74.23820495605469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,257,Attention:greedy_rollout,20,48.42703628540039,0.0,48.42703628540039,0.0,42.83525848388672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,257,POMO,20,40.48117446899414,0.0,40.48117446899414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,257,PointerNet:greedy_rollout,20,101.8157958984375,0.0,101.8157958984375,0.0,75.95771789550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,258,Attention:greedy_rollout,20,48.58501434326172,0.0,48.58501434326172,0.0,43.1403923034668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,258,POMO,20,41.136348724365234,0.0,41.136348724365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,258,PointerNet:greedy_rollout,20,101.2657699584961,0.0,101.2657699584961,0.0,75.02499389648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,259,Attention:greedy_rollout,20,48.04100799560547,0.0,48.04100799560547,0.0,42.925025939941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,259,POMO,20,39.41548156738281,0.0,39.41548156738281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,259,PointerNet:greedy_rollout,20,98.55120086669922,0.0,98.55120086669922,0.0,72.3780517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,260,Attention:greedy_rollout,20,48.40496826171875,0.0,48.40496826171875,0.0,43.63933563232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,260,POMO,20,39.06465911865234,0.0,39.06465911865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,260,PointerNet:greedy_rollout,20,99.08541870117188,0.0,99.08541870117188,0.0,73.25172424316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,261,Attention:greedy_rollout,20,48.86919021606445,0.0,48.86919021606445,0.0,43.11273193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,261,POMO,20,39.950565338134766,0.0,39.950565338134766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,261,PointerNet:greedy_rollout,20,100.41898345947266,0.0,100.41898345947266,0.0,73.59754180908203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,262,Attention:greedy_rollout,20,47.76854705810547,0.0,47.76854705810547,0.0,42.85490417480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,262,POMO,20,40.39239883422852,0.0,40.39239883422852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,262,PointerNet:greedy_rollout,20,97.1381378173828,0.0,97.1381378173828,0.0,73.09446716308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,263,Attention:greedy_rollout,20,48.88016891479492,0.0,48.88016891479492,0.0,43.41985702514648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,263,POMO,20,39.87572479248047,0.0,39.87572479248047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,263,PointerNet:greedy_rollout,20,99.36188507080078,0.0,99.36188507080078,0.0,73.16423034667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,264,Attention:greedy_rollout,20,47.6766242980957,0.0,47.6766242980957,0.0,42.32072448730469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,264,POMO,20,40.23731231689453,0.0,40.23731231689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,264,PointerNet:greedy_rollout,20,96.8402328491211,0.0,96.8402328491211,0.0,71.265380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,265,Attention:greedy_rollout,20,47.85881805419922,0.0,47.85881805419922,0.0,42.8826904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,265,POMO,20,40.8100471496582,0.0,40.8100471496582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,265,PointerNet:greedy_rollout,20,99.51322174072266,0.0,99.51322174072266,0.0,72.64338684082031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,266,Attention:greedy_rollout,20,46.99983596801758,0.0,46.99983596801758,0.0,42.76902770996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,266,POMO,20,40.06976318359375,0.0,40.06976318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,266,PointerNet:greedy_rollout,20,99.86443328857422,0.0,99.86443328857422,0.0,73.43299102783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,267,Attention:greedy_rollout,20,46.543235778808594,0.0,46.543235778808594,0.0,41.81903076171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,267,POMO,20,40.20376205444336,0.0,40.20376205444336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,267,PointerNet:greedy_rollout,20,101.39264678955078,0.0,101.39264678955078,0.0,72.77947235107422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,268,Attention:greedy_rollout,20,47.48834228515625,0.0,47.48834228515625,0.0,42.33385467529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,268,POMO,20,39.79512405395508,0.0,39.79512405395508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,268,PointerNet:greedy_rollout,20,99.70365142822266,0.0,99.70365142822266,0.0,72.88728332519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,269,Attention:greedy_rollout,20,48.18749237060547,0.0,48.18749237060547,0.0,43.85055541992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,269,POMO,20,39.58634948730469,0.0,39.58634948730469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,269,PointerNet:greedy_rollout,20,100.00457000732422,0.0,100.00457000732422,0.0,71.72876739501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,270,Attention:greedy_rollout,20,46.88307189941406,0.0,46.88307189941406,0.0,41.7739486694336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,270,POMO,20,39.51578903198242,0.0,39.51578903198242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,270,PointerNet:greedy_rollout,20,99.39636993408205,0.0,99.39636993408205,0.0,73.357421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,271,Attention:greedy_rollout,20,48.21004867553711,0.0,48.21004867553711,0.0,42.24193954467773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,271,POMO,20,39.25685119628906,0.0,39.25685119628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,271,PointerNet:greedy_rollout,20,99.03836059570312,0.0,99.03836059570312,0.0,72.8652114868164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,272,Attention:greedy_rollout,20,47.8450813293457,0.0,47.8450813293457,0.0,41.73448944091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,272,POMO,20,39.81661987304688,0.0,39.81661987304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,272,PointerNet:greedy_rollout,20,97.57135009765624,0.0,97.57135009765624,0.0,71.44337463378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,273,Attention:greedy_rollout,20,48.18362045288086,0.0,48.18362045288086,0.0,42.7711181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,273,POMO,20,40.21097183227539,0.0,40.21097183227539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,273,PointerNet:greedy_rollout,20,97.65684509277344,0.0,97.65684509277344,0.0,71.91309356689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,274,Attention:greedy_rollout,20,48.67958831787109,0.0,48.67958831787109,0.0,42.653594970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,274,POMO,20,39.78025817871094,0.0,39.78025817871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,274,PointerNet:greedy_rollout,20,99.17948150634766,0.0,99.17948150634766,0.0,72.72933959960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,275,Attention:greedy_rollout,20,46.92277526855469,0.0,46.92277526855469,0.0,42.67663192749024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,275,POMO,20,39.50334930419922,0.0,39.50334930419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,275,PointerNet:greedy_rollout,20,99.9945831298828,0.0,99.9945831298828,0.0,72.75753021240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,276,Attention:greedy_rollout,20,48.44952392578125,0.0,48.44952392578125,0.0,42.64717102050781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,276,POMO,20,39.58844375610352,0.0,39.58844375610352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,276,PointerNet:greedy_rollout,20,98.03106689453124,0.0,98.03106689453124,0.0,74.48063659667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,277,Attention:greedy_rollout,20,47.20898818969727,0.0,47.20898818969727,0.0,42.1280403137207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,277,POMO,20,40.364288330078125,0.0,40.364288330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,277,PointerNet:greedy_rollout,20,99.8121337890625,0.0,99.8121337890625,0.0,73.94935607910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,278,Attention:greedy_rollout,20,47.48771286010742,0.0,47.48771286010742,0.0,42.169883728027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,278,POMO,20,39.90749740600586,0.0,39.90749740600586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,278,PointerNet:greedy_rollout,20,100.1722183227539,0.0,100.1722183227539,0.0,71.91800689697266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,279,Attention:greedy_rollout,20,46.57538986206055,0.0,46.57538986206055,0.0,41.784423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,279,POMO,20,39.235328674316406,0.0,39.235328674316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,279,PointerNet:greedy_rollout,20,98.16271209716795,0.0,98.16271209716795,0.0,71.96390533447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,280,Attention:greedy_rollout,20,47.44167709350586,0.0,47.44167709350586,0.0,41.95394134521485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,280,POMO,20,39.694732666015625,0.0,39.694732666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,280,PointerNet:greedy_rollout,20,101.85025024414062,0.0,101.85025024414062,0.0,73.59131622314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,281,Attention:greedy_rollout,20,47.71832275390625,0.0,47.71832275390625,0.0,43.16201400756836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,281,POMO,20,39.83466339111328,0.0,39.83466339111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,281,PointerNet:greedy_rollout,20,100.22571563720705,0.0,100.22571563720705,0.0,73.32837677001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,282,Attention:greedy_rollout,20,49.05821990966797,0.0,49.05821990966797,0.0,43.01298141479492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,282,POMO,20,39.44160079956055,0.0,39.44160079956055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,282,PointerNet:greedy_rollout,20,101.58295440673828,0.0,101.58295440673828,0.0,74.24285125732422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,283,Attention:greedy_rollout,20,48.1714973449707,0.0,48.1714973449707,0.0,42.38079833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,283,POMO,20,40.294921875,0.0,40.294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,283,PointerNet:greedy_rollout,20,99.28184509277344,0.0,99.28184509277344,0.0,72.12371063232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,284,Attention:greedy_rollout,20,46.59023284912109,0.0,46.59023284912109,0.0,41.77777099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,0.0,284,POMO,20,40.154693603515625,0.0,40.154693603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
